t_s,dev,v1,v2,v3
6.0100,disk4w,92291072,14003,1225021470
6.0100,disk8,79295428544512,79894899,677765794492613
6.0100,disk8w,592850944,74049,18941394999
6.0100,disk6,111735482046464,181666983,1565662221510455
6.0100,disk6w,42423025664,129812,47251876248
6.0100,ram,47453257728,12066471936,321732
6.0100,cpu,16873479,25557000,584765186
6.0100,gpu,0,0,0
6.2100,disk0,1127717559205888,2536371485,14852065730405710
6.2100,disk0w,2456103571456,20997541,1407893043330
6.2100,disk4,66598380906496,134013633,894061480980863
6.2100,disk4w,92291072,14003,1225021470
6.2100,disk8,79296505497600,79895943,677781479293918
6.2100,disk8w,592850944,74049,18941394999
6.2100,disk6,111736543336448,181668546,1565685783520925
6.2100,disk6w,42423025664,129812,47251876248
6.2100,ram,45683687424,13117276160,321732
6.2100,cpu,16873479,25557000,584765186
6.2100,gpu,13,1,0
6.4034,disk0,1127718872231936,2536391404,14852096792940773
6.4034,disk0w,2456103571456,20997541,1407893043330
6.4034,disk4,66598872229888,134014641,894074767665940
6.4034,disk4w,92291072,14003,1225021470
6.4034,disk8,79297161136128,79896581,677791280710282
6.4034,disk8w,592850944,74049,18941394999
6.4034,disk6,111737851000832,181670925,1565716708349978
6.4034,disk6w,42423025664,129812,47251876248
6.4034,ram,45683982336,13117276160,321732
6.4034,cpu,16873491,25557125,584766687
6.4034,gpu,0,0,0
6.6100,disk0,1127720703733760,2536419316,14852139282450677
6.6100,disk0w,2456103571456,20997541,1407893043330
6.6100,disk4,66599293364224,134015504,894083093424036
6.6100,disk4w,92291072,14003,1225021470
6.6100,disk8,79298019035136,79897413,677804027556665
6.6100,disk8w,592850944,74049,18941394999
6.6100,disk6,111738759165952,181672150,1565736147615373
6.6100,disk6w,42423025664,129812,47251876248
6.6100,ram,45683982336,13117276160,321732
6.6100,cpu,16873491,25557125,584766687
6.6100,gpu,0,0,0
6.8046,disk0,1127721999912960,2536456197,14852178660233094
6.8046,disk0w,2456103571456,20997541,1407893043330
6.8046,disk4,66599751165952,134016441,894094975421147
6.8046,disk4w,92291072,14003,1225021470
6.8046,disk8,79298609842176,79897987,677812035580147
6.8046,disk8w,592850944,74049,18941394999
6.8046,disk6,111739421702144,181673104,1565750758798412
6.8046,disk6w,42423025664,129812,47251876248
6.8046,ram,45683982336,13117276160,321732
6.8046,cpu,16873491,25557125,584766687
6.8046,gpu,19,3,0
7.0066,disk0,1127723274223616,2536463889,14852201457440040
7.0066,disk0w,2456103571456,20997541,1407893043330
7.0066,disk4,66600206919680,134017374,894105195035836
7.0066,disk4w,92291072,14003,1225021470
7.0066,disk8,79299213281280,79898571,677819781894452
7.0066,disk8w,592850944,74049,18941394999
7.0066,disk6,111740712556544,181675821,1565781097047049
7.0066,disk6w,42423025664,129812,47251876248
7.0066,ram,45683982336,13117276160,321732
7.0066,cpu,16873491,25557125,584766687
7.0066,gpu,17,2,0
7.2050,disk0,1127725393756160,2536466893,14852236933405558
7.2050,disk0w,2456103571456,20997541,1407893043330
7.2050,disk4,66600968202240,134018936,894126226057119
7.2050,disk4w,92291072,14003,1225021470
7.2050,disk8,79300227336192,79899557,677835285297375
7.2050,disk8w,592850944,74049,18941394999
7.2050,disk6,111741831632896,181678302,1565814282157503
7.2050,disk6w,42423025664,129812,47251876248
7.2050,ram,43810258944,13784875008,321732
7.2050,cpu,16873491,25557125,584766687
7.2050,gpu,0,0,0
7.4014,disk0,1127726801780736,2536469099,14852259690168339
7.4014,disk0w,2456103571456,20997541,1407893043330
7.4014,disk4,66601485240320,134019995,894139941200809
7.4014,disk4w,92291072,14003,1225021470
7.4014,disk8,79300930684928,79900241,677845512963095
7.4014,disk8w,592850944,74049,18941394999
7.4014,disk6,111743064360960,181680919,1565845590030327
7.4014,disk6w,42423025664,129812,47251876248
7.4014,ram,43810537472,13784891392,321732
7.4014,cpu,16873509,25557333,584768379
7.4014,gpu,21,2,0
7.6100,disk0,1127728942219264,2536472523,14852296283545319
7.6100,disk0w,2456103571456,20997541,1407893043330
7.6100,disk4,66602258851840,134021586,894161546681182
7.6100,disk4w,92291072,14003,1225021470
7.6100,disk8,79301973673984,79901253,677861566836632
7.6100,disk8w,592850944,74049,18941394999
7.6100,disk6,111744227444736,181682350,1565870482042358
7.6100,disk6w,42423025664,129812,47251876248
7.6100,ram,43810537472,13784891392,321732
7.6100,cpu,16873509,25557333,584768379
7.6100,gpu,22,2,0
7.8100,disk0,1127730485428224,2536474849,14852320596094164
7.8100,disk0w,2456103571456,20997541,1407893043330
7.8100,disk4,66602846881792,134022793,894176363033396
7.8100,disk4w,92291072,14003,1225021470
7.8100,disk8,79302710446080,79901967,677871039157351
7.8100,disk8w,592850944,74049,18941394999
7.8100,disk6,111745422346240,181684851,1565897910458662
7.8100,disk6w,42423025664,129812,47251876248
7.8100,ram,43810537472,13784891392,321732
7.8100,cpu,16873509,25557333,584768379
7.8100,gpu,18,2,0
8.0100,disk0,1127732451672064,2536478055,14852354446425477
8.0100,disk0w,2456103571456,20997541,1407893043330
8.0100,disk4,66603364329472,134023857,894187613992655
8.0100,disk4w,92291072,14003,1225021470
8.0100,disk8,79303640664064,79902871,677885495019636
8.0100,disk8w,592850944,74049,18941394999
8.0100,disk6,111746669291520,181686922,1565931051036385
8.0100,disk6w,42423025664,129812,47251876248
8.0100,ram,43810537472,13784891392,321732
8.0100,cpu,16873509,25557333,584768379
8.0100,gpu,0,0,0
8.2036,disk0,1127734149427200,2536480979,14852382518250593
8.2036,disk0w,2456103571456,20997541,1407893043330
8.2036,disk4,66603820558336,134024793,894196640676340
8.2036,disk4w,92291072,14003,1225021470
8.2036,disk8,79304457160704,79903663,677897046015875
8.2036,disk8w,592850944,74049,18941394999
8.2036,disk6,111747755943936,181688851,1565950647073595
8.2036,disk6w,42423025664,129812,47251876248
8.2036,ram,40715255808,15522906112,321732
8.2036,cpu,16873509,25557333,584768379
8.2036,gpu,0,0,0
8.4100,disk0,1127736347176960,2536484705,14852420794842206
8.4100,disk0w,2456103571456,20997541,1407893043330
8.4100,disk4,66604434712576,134026054,894212508611799
8.4100,disk4w,92291072,14003,1225021470
8.4100,disk8,79305465579520,79904643,677914089584335
8.4100,disk8w,592850944,74049,18941394999
8.4100,disk6,111748777740288,181690930,1565974664414996
8.4100,disk6w,42423025664,129812,47251876248
8.4100,ram,40498642944,15536553984,321732
8.4100,cpu,16873526,25557478,584769999
8.4100,gpu,0,0,0
8.6047,disk0,1127738312470528,2536488075,14852454045430388
8.6047,disk0w,2456103571456,20997541,1407893043330
8.6047,disk4,66604943583232,134027098,894224047053990
8.6047,disk4w,92291072,14003,1225021470
8.6047,disk8,79306360489984,79905514,677928368063338
8.6047,disk8w,592850944,74049,18941394999
8.6047,disk6,111749286610944,181691521,1565980457705126
8.6047,disk6w,42423025664,129812,47251876248
8.6047,ram,40498642944,15536553984,321732
8.6047,cpu,16873526,25557478,584769999
8.6047,gpu,0,0,0
8.8100,disk0,1127740234809344,2536491285,14852486635956605
8.8100,disk0w,2456103571456,20997541,1407893043330
8.8100,disk4,66605557737472,134028361,894239912618781
8.8100,disk4w,92291072,14003,1225021470
8.8100,disk8,79307292379136,79906417,677943131588629
8.8100,disk8w,592850944,74049,18941394999
8.8100,disk6,111750482601984,181694418,1566010519120256
8.8100,disk6w,42423025664,129812,47251876248
8.8100,ram,40498642944,15536553984,321732
8.8100,cpu,16873526,25557478,584769999
8.8100,gpu,0,0,0
9.0022,disk0,1127742521032704,2536495099,14852525944873206
9.0022,disk0w,2456103571456,20997541,1407893043330
9.0022,disk4,66606073956352,134029421,894251347037964
9.0022,disk4w,92291072,14003,1225021470
9.0022,disk8,79308369266688,79907468,677962650006942
9.0022,disk8w,592850944,74049,18941394999
9.0022,disk6,111751053617152,181695107,1566017553035322
9.0022,disk6w,42423025664,129812,47251876248
9.0022,ram,40498642944,15536553984,321732
9.0022,cpu,16873526,25557478,584769999
9.0022,gpu,9,0,0
9.2019,disk0,1127744267206656,2536498166,14852556051478793
9.2019,disk0w,2456103571456,20997541,1407893043330
9.2019,disk4,66606593026048,134030486,894265002279495
9.2019,disk4w,92291072,14003,1225021470
9.2019,disk8,79309203146752,79908279,677975667255179
9.2019,disk8w,592850944,74049,18941394999
9.2019,disk6,111751992973312,181697293,1566035480863940
9.2019,disk6w,42423025664,129812,47251876248
9.2019,ram,38168674304,16640425984,321732
9.2019,cpu,16873526,25557478,584769999
9.2019,gpu,0,0,0
9.4100,disk0,1127746550218752,2536502025,14852593767633809
9.4100,disk0w,2456103571456,20997541,1407893043330
9.4100,disk4,66607127652352,134031580,894275445616538
9.4100,disk4w,92291072,14003,1225021470
9.4100,disk8,79310262814720,79909310,677992015039415
9.4100,disk8w,592850944,74049,18941394999
9.4100,disk6,111752789956608,181698239,1566045947373648
9.4100,disk6w,42423025664,129812,47251876248
9.4100,ram,38169116672,16640425984,321732
9.4100,cpu,16873550,25557638,584771602
9.4100,gpu,19,0,0
9.6037,disk0,1127748256481280,2536505009,14852622406708074
9.6037,disk0w,2456103571456,20997541,1407893043330
9.6037,disk4,66607465949184,134032276,894280777809131
9.6037,disk4w,92291072,14003,1225021470
9.6037,disk8,79311072872448,79910096,678004409804773
9.6037,disk8w,592850944,74049,18941394999
9.6037,disk6,111753590593536,181699789,1566058991870145
9.6037,disk6w,42423025664,129812,47251876248
9.6037,ram,38169116672,16640425984,321732
9.6037,cpu,16873550,25557638,584771602
9.6037,gpu,0,0,0
9.8100,disk0,1127750596747264,2536508329,14852661826070386
9.8100,disk0w,2456103596032,20997543,1407893089579
9.8100,disk4,66607979259904,134033330,894291139148526
9.8100,disk4w,92291072,14003,1225021470
9.8100,disk8,79312164014080,79911155,678022261273438
9.8100,disk8w,592850944,74049,18941394999
9.8100,disk6,111754854594560,181702109,1566092472147718
9.8100,disk6w,42423025664,129812,47251876248
9.8100,ram,38169116672,16640425984,321732
9.8100,cpu,16873550,25557638,584771602
9.8100,gpu,12,1,0
10.0100,disk0,1127752780120064,2536511737,14852699109509666
10.0100,disk0w,2456103596032,20997543,1407893089579
10.0100,disk4,66608453036032,134034303,894301712900712
10.0100,disk4w,92291072,14003,1225021470
10.0100,disk8,79313179478016,79912143,678039774299845
10.0100,disk8w,592850944,74049,18941394999
10.0100,disk6,111755575392256,181702894,1566102557702949
10.0100,disk6w,42423025664,129812,47251876248
10.0100,ram,38169116672,16640425984,321732
10.0100,cpu,16873550,25557638,584771602
10.0100,gpu,0,0,0
10.2100,disk0,1127754421043200,2536514298,14852725839119294
10.2100,disk0w,2456103596032,20997543,1407893089579
10.2100,disk4,66608935544832,134035293,894313054038877
10.2100,disk4w,92291072,14003,1225021470
10.2100,disk8,79313940891648,79912886,678051443607392
10.2100,disk8w,592850944,74049,18941394999
10.2100,disk6,111756819281920,181705634,1566136521588957
10.2100,disk6w,42423025664,129812,47251876248
10.2100,ram,35813867520,17837850624,321732
10.2100,cpu,16873550,25557638,584771602
10.2100,gpu,0,0,0
10.4100,disk0,1127756758073344,2536517590,14852763576563479
10.4100,disk0w,2456103596032,20997543,1407893089579
10.4100,disk4,66609514604544,134036483,894325568856590
10.4100,disk4w,92291072,14003,1225021470
10.4100,disk8,79315052169216,79913964,678068338499917
10.4100,disk8w,592850944,74049,18941394999
10.4100,disk6,111757885609984,181706922,1566153798194286
10.4100,disk6w,42423025664,129812,47251876248
10.4100,ram,35799138304,17837850624,321732
10.4100,cpu,16873561,25557767,584773245
10.4100,gpu,0,0,0
10.6100,disk0,1127758553219072,2536519941,14852789512707968
10.6100,disk0w,2456103596032,20997543,1407893089579
10.6100,disk4,66610078910464,134037641,894337516207152
10.6100,disk4w,92291072,14003,1225021470
10.6100,disk8,79315904382976,79914793,678080170644967
10.6100,disk8w,592850944,74049,18941394999
10.6100,disk6,111759172704256,181709707,1566186124439398
10.6100,disk6w,42423025664,129812,47251876248
10.6100,ram,35799138304,17837850624,321732
10.6100,cpu,16873561,25557767,584773245
10.6100,gpu,0,0,0
10.8100,disk0,1127760843358208,2536522624,14852826552401838
10.8100,disk0w,2456103596032,20997543,1407893089579
10.8100,disk4,66610576189440,134038665,894348838671304
10.8100,disk4w,92291072,14003,1225021470
10.8100,disk8,79316959037440,79915817,678097956713301
10.8100,disk8w,592850944,74049,18941394999
10.8100,disk6,111760353769472,181711263,1566211685888944
10.8100,disk6w,42423025664,129812,47251876248
10.8100,ram,35799138304,17837850624,321732
10.8100,cpu,16873561,25557767,584773245
10.8100,gpu,0,0,0
11.0100,disk0,1127762486165504,2536524687,14852850055040856
11.0100,disk0w,2456103596032,20997543,1407893089579
11.0100,disk4,66611103737856,134039743,894360678386948
11.0100,disk4w,92291072,14003,1225021470
11.0100,disk8,79317737965568,79916572,678108830756126
11.0100,disk8w,592850944,74049,18941394999
11.0100,disk6,111761520486400,181713687,1566234082256620
11.0100,disk6w,42423025664,129812,47251876248
11.0100,ram,35799138304,17837850624,321732
11.0100,cpu,16873561,25557767,584773245
