t_s,dev,v1,v2,v3
0.2100,disk0,1129467006115840,2540098424,14870222421717427
0.2100,disk0w,2456139440128,21000785,1407981252214
0.2100,disk4,67031003228160,134883130,898996752116131
0.2100,disk4w,92291072,14003,1225021470
0.2100,disk8,80183169304576,80790420,684009523712809
0.2100,disk8w,592850944,74049,18941394999
0.2100,disk6,112472584861696,182873594,1573568004315389
0.2100,disk6w,42423025664,129812,47251876248
0.2100,ram,58315407360,4603215872,321895
0.2100,cpu,16877486,25578852,585017029
0.2100,gpu,0,0,0
0.4040,disk0,1129467006115840,2540098424,14870222421717427
0.4040,disk0w,2456139440128,21000785,1407981252214
0.4040,disk4,67031003228160,134883130,898996752116131
0.4040,disk4w,92291072,14003,1225021470
0.4040,disk8,80183169304576,80790420,684009523712809
0.4040,disk8w,592850944,74049,18941394999
0.4040,disk6,112472584861696,182873594,1573568004315389
0.4040,disk6w,42423025664,129812,47251876248
0.4040,ram,80849387520,5144264704,321895
0.4040,cpu,16877522,25578924,585018797
0.4040,gpu,0,0,0
0.6059,disk0,1129467006115840,2540098424,14870222421717427
0.6059,disk0w,2456139440128,21000785,1407981252214
0.6059,disk4,67031003228160,134883130,898996752116131
0.6059,disk4w,92291072,14003,1225021470
0.6059,disk8,80183169304576,80790420,684009523712809
0.6059,disk8w,592850944,74049,18941394999
0.6059,disk6,112472584861696,182873594,1573568004315389
0.6059,disk6w,42423025664,129812,47251876248
0.6059,ram,80849387520,5144264704,321895
0.6059,cpu,16877522,25578924,585018797
0.6059,gpu,0,0,0
0.8100,disk0,1129467006115840,2540098424,14870222421717427
0.8100,disk0w,2456139440128,21000785,1407981252214
0.8100,disk4,67031003228160,134883130,898996752116131
0.8100,disk4w,92291072,14003,1225021470
0.8100,disk8,80183169304576,80790420,684009523712809
0.8100,disk8w,592850944,74049,18941394999
0.8100,disk6,112472584861696,182873594,1573568004315389
0.8100,disk6w,42423025664,129812,47251876248
0.8100,ram,80849387520,5144264704,321895
0.8100,cpu,16877522,25578924,585018797
0.8100,gpu,0,0,0
1.0048,disk0,1129467006115840,2540098424,14870222421717427
1.0048,disk0w,2456139440128,21000785,1407981252214
1.0048,disk4,67031003228160,134883130,898996752116131
1.0048,disk4w,92291072,14003,1225021470
1.0048,disk8,80183169304576,80790420,684009523712809
1.0048,disk8w,592850944,74049,18941394999
1.0048,disk6,112472584861696,182873594,1573568004315389
1.0048,disk6w,42423025664,129812,47251876248
1.0048,ram,80849387520,5144264704,321895
1.0048,cpu,16877522,25578924,585018797
1.0048,gpu,0,0,0
1.2007,disk0,1129467012018176,2540098587,14870222447475704
1.2007,disk0w,2456139444224,21000786,1407981271630
1.2007,disk4,67031003228160,134883130,898996752116131
1.2007,disk4w,92291072,14003,1225021470
1.2007,disk8,80183169304576,80790420,684009523712809
1.2007,disk8w,592850944,74049,18941394999
1.2007,disk6,112472584861696,182873594,1573568004315389
1.2007,disk6w,42423025664,129812,47251876248
1.2007,ram,80849387520,5144264704,321895
1.2007,cpu,16877522,25578924,585018797
1.2007,gpu,0,0,0
1.4100,disk0,1129467015856128,2540099519,14870222511716882
1.4100,disk0w,2456139452416,21000788,1407981316213
1.4100,disk4,67031003228160,134883130,898996752116131
1.4100,disk4w,92291072,14003,1225021470
1.4100,disk8,80183169304576,80790420,684009523712809
1.4100,disk8w,592850944,74049,18941394999
1.4100,disk6,112472584861696,182873594,1573568004315389
1.4100,disk6w,42423025664,129812,47251876248
1.4100,ram,80762142720,4969660416,321895
1.4100,cpu,16877561,25578977,585020570
1.4100,gpu,0,0,0
1.6068,disk0,1129467015962624,2540099528,14870222513041381
1.6068,disk0w,2456139456512,21000789,1407981333046
1.6068,disk4,67031003228160,134883130,898996752116131
1.6068,disk4w,92291072,14003,1225021470
1.6068,disk8,80183169304576,80790420,684009523712809
1.6068,disk8w,592850944,74049,18941394999
1.6068,disk6,112472650053632,182873775,1573568968469372
1.6068,disk6w,42423025664,129812,47251876248
1.6068,ram,80762142720,4969660416,321895
1.6068,cpu,16877561,25578977,585020570
1.6068,gpu,0,0,0
1.8100,disk0,1129467015962624,2540099528,14870222513041381
1.8100,disk0w,2456139456512,21000789,1407981333046
1.8100,disk4,67031003228160,134883130,898996752116131
1.8100,disk4w,92291072,14003,1225021470
1.8100,disk8,80183169304576,80790420,684009523712809
1.8100,disk8w,592850944,74049,18941394999
1.8100,disk6,112473759643648,182874922,1573577860492751
1.8100,disk6w,42423025664,129812,47251876248
1.8100,ram,80762142720,4969660416,321895
1.8100,cpu,16877561,25578977,585020570
1.8100,gpu,2,2,0
2.0100,disk0,1129467376369664,2540100844,14870223424582491
2.0100,disk0w,2456139456512,21000789,1407981333046
2.0100,disk4,67031003228160,134883130,898996752116131
2.0100,disk4w,92291072,14003,1225021470
2.0100,disk8,80183169304576,80790420,684009523712809
2.0100,disk8w,592850944,74049,18941394999
2.0100,disk6,112473759643648,182874922,1573577860492751
2.0100,disk6w,42423025664,129812,47251876248
2.0100,ram,80762142720,4969660416,321895
2.0100,cpu,16877561,25578977,585020570
2.0100,gpu,0,0,0
