t_s,dev,v1,v2,v3
0.2100,disk0,1124223886807040,2528623972,14826090122977650
0.2100,disk0w,2455989968896,20988396,1407662767316
0.2100,disk4,65792764749824,132396449,889719602532549
0.2100,disk4w,92291072,14003,1225021470
0.2100,disk8,77491149260800,78050824,671080353818475
0.2100,disk8w,592850944,74049,18941394999
0.2100,disk6,110227137034240,179213096,1557040046826699
0.2100,disk6w,42423025664,129812,47251876248
0.2100,ram,71641579520,5157224448,321452
0.2100,cpu,16866210,25519548,584299206
0.2100,gpu,0,0,0
0.4100,disk0,1124223886807040,2528623972,14826090122977650
0.4100,disk0w,2455989968896,20988396,1407662767316
0.4100,disk4,65792764749824,132396449,889719602532549
0.4100,disk4w,92291072,14003,1225021470
0.4100,disk8,77491149260800,78050824,671080353818475
0.4100,disk8w,592850944,74049,18941394999
0.4100,disk6,110227137034240,179213096,1557040046826699
0.4100,disk6w,42423025664,129812,47251876248
0.4100,ram,71641579520,5157224448,321452
0.4100,cpu,16866210,25519548,584299206
0.4100,gpu,0,0,0
0.6100,disk0,1124223886807040,2528623972,14826090122977650
0.6100,disk0w,2455989968896,20988396,1407662767316
0.6100,disk4,65792764749824,132396449,889719602532549
0.6100,disk4w,92291072,14003,1225021470
0.6100,disk8,77491149260800,78050824,671080353818475
0.6100,disk8w,592850944,74049,18941394999
0.6100,disk6,110227137034240,179213096,1557040046826699
0.6100,disk6w,42423025664,129812,47251876248
0.6100,ram,71669104640,4609802240,321452
0.6100,cpu,16866245,25519611,584300907
0.6100,gpu,0,0,0
0.8087,disk0,1124223886807040,2528623972,14826090122977650
0.8087,disk0w,2455989968896,20988396,1407662767316
0.8087,disk4,65792764749824,132396449,889719602532549
0.8087,disk4w,92291072,14003,1225021470
0.8087,disk8,77491149260800,78050824,671080353818475
0.8087,disk8w,592850944,74049,18941394999
0.8087,disk6,110227137034240,179213096,1557040046826699
0.8087,disk6w,42423025664,129812,47251876248
0.8087,ram,71669104640,4609802240,321452
0.8087,cpu,16866245,25519611,584300907
0.8087,gpu,0,0,0
1.0099,disk0,1124223886807040,2528623972,14826090122977650
1.0099,disk0w,2455989968896,20988396,1407662767316
1.0099,disk4,65792764749824,132396449,889719602532549
1.0099,disk4w,92291072,14003,1225021470
1.0099,disk8,77491149260800,78050824,671080353818475
1.0099,disk8w,592850944,74049,18941394999
1.0099,disk6,110227137034240,179213096,1557040046826699
1.0099,disk6w,42423025664,129812,47251876248
1.0099,ram,71669104640,4609802240,321452
1.0099,cpu,16866245,25519611,584300907
1.0099,gpu,0,0,0
1.2009,disk0,1124223892529152,2528624095,14826090141851312
1.2009,disk0w,2455989968896,20988396,1407662767316
1.2009,disk4,65792764749824,132396449,889719602532549
1.2009,disk4w,92291072,14003,1225021470
1.2009,disk8,77491149260800,78050824,671080353818475
1.2009,disk8w,592850944,74049,18941394999
1.2009,disk6,110227137034240,179213096,1557040046826699
1.2009,disk6w,42423025664,129812,47251876248
1.2009,ram,71669104640,4609802240,321452
1.2009,cpu,16866245,25519611,584300907
1.2009,gpu,0,0,0
1.4099,disk0,1124223892529152,2528624095,14826090141851312
1.4099,disk0w,2455989968896,20988396,1407662767316
1.4099,disk4,65792764749824,132396449,889719602532549
1.4099,disk4w,92291072,14003,1225021470
1.4099,disk8,77491149260800,78050824,671080353818475
1.4099,disk8w,592850944,74049,18941394999
1.4099,disk6,110227137034240,179213096,1557040046826699
1.4099,disk6w,42423025664,129812,47251876248
1.4099,ram,71669104640,4609802240,321452
1.4099,cpu,16866245,25519611,584300907
1.4099,gpu,0,0,0
1.6099,disk0,1124223892652032,2528624105,14826090143098642
1.6099,disk0w,2455989972992,20988397,1407662785191
1.6099,disk4,65792764749824,132396449,889719602532549
1.6099,disk4w,92291072,14003,1225021470
1.6099,disk8,77491149260800,78050824,671080353818475
1.6099,disk8w,592850944,74049,18941394999
1.6099,disk6,110227672905728,179213810,1557044856781214
1.6099,disk6w,42423025664,129812,47251876248
1.6099,ram,71141834752,5242601472,321452
1.6099,cpu,16866291,25519699,584302624
1.6099,gpu,0,0,0
1.8098,disk0,1124223899684864,2528624131,14826090155120508
1.8098,disk0w,2455989972992,20988397,1407662785191
1.8098,disk4,65792764749824,132396449,889719602532549
1.8098,disk4w,92291072,14003,1225021470
1.8098,disk8,77491149260800,78050824,671080353818475
1.8098,disk8w,592850944,74049,18941394999
1.8098,disk6,110228311816192,179214424,1557049854827683
1.8098,disk6w,42423025664,129812,47251876248
1.8098,ram,71141834752,5242601472,321452
1.8098,cpu,16866291,25519699,584302624
1.8098,gpu,0,0,0
2.0098,disk0,1124224420777984,2528625947,14826091402925941
2.0098,disk0w,2455989972992,20988397,1407662785191
2.0098,disk4,65792764749824,132396449,889719602532549
2.0098,disk4w,92291072,14003,1225021470
2.0098,disk8,77491149260800,78050824,671080353818475
2.0098,disk8w,592850944,74049,18941394999
2.0098,disk6,110228311816192,179214424,1557049854827683
2.0098,disk6w,42423025664,129812,47251876248
2.0098,ram,71141834752,5242601472,321452
2.0098,cpu,16866291,25519699,584302624
2.0098,gpu,0,0,0
2.2098,disk0,1124225007980544,2528627092,14826092204100472
2.2098,disk0w,2455989972992,20988397,1407662785191
2.2098,disk4,65792764749824,132396449,889719602532549
2.2098,disk4w,92291072,14003,1225021470
2.2098,disk8,77491149260800,78050824,671080353818475
2.2098,disk8w,592850944,74049,18941394999
2.2098,disk6,110228311816192,179214424,1557049854827683
2.2098,disk6w,42423025664,129812,47251876248
2.2098,ram,71141834752,5242601472,321452
2.2098,cpu,16866291,25519699,584302624
2.2098,gpu,0,0,0
2.4098,disk0,1124225091772416,2528627256,14826092317057546
2.4098,disk0w,2455989972992,20988397,1407662785191
2.4098,disk4,65792764749824,132396449,889719602532549
2.4098,disk4w,92291072,14003,1225021470
2.4098,disk8,77491149260800,78050824,671080353818475
2.4098,disk8w,592850944,74049,18941394999
2.4098,disk6,110228311816192,179214424,1557049854827683
2.4098,disk6w,42423025664,129812,47251876248
2.4098,ram,71141834752,5242601472,321452
2.4098,cpu,16866291,25519699,584302624
2.4098,gpu,0,0,0
2.6098,disk0,1124225092128768,2528627268,14826092320540291
2.6098,disk0w,2455989972992,20988397,1407662785191
2.6098,disk4,65792764749824,132396449,889719602532549
2.6098,disk4w,92291072,14003,1225021470
2.6098,disk8,77491149260800,78050824,671080353818475
2.6098,disk8w,592850944,74049,18941394999
2.6098,disk6,110229469362176,179217372,1557071407025520
2.6098,disk6w,42423025664,129812,47251876248
2.6098,ram,65682554880,7709491200,321452
2.6098,cpu,16866368,25519767,584304312
2.6098,gpu,0,0,0
2.8098,disk0,1124225092222976,2528627276,14826092321639038
2.8098,disk0w,2455990235136,20988413,1407663037977
2.8098,disk4,65792764749824,132396449,889719602532549
2.8098,disk4w,92291072,14003,1225021470
2.8098,disk8,77491149260800,78050824,671080353818475
2.8098,disk8w,592850944,74049,18941394999
2.8098,disk6,110230550861824,179221326,1557097279640976
2.8098,disk6w,42423025664,129812,47251876248
2.8098,ram,65682554880,7709491200,321452
2.8098,cpu,16866368,25519767,584304312
2.8098,gpu,88,0,0
3.0097,disk0,1124226974072832,2528630025,14826121329472377
3.0097,disk0w,2455990235136,20988413,1407663037977
3.0097,disk4,65793361356800,132397671,889733659351558
3.0097,disk4w,92291072,14003,1225021470
3.0097,disk8,77492068255744,78051715,671092337549845
3.0097,disk8w,592850944,74049,18941394999
3.0097,disk6,110231742035968,179223273,1557118780398087
3.0097,disk6w,42423025664,129812,47251876248
3.0097,ram,65682554880,7709491200,321452
3.0097,cpu,16866368,25519767,584304312
3.0097,gpu,0,0,0
3.2097,disk0,1124228724506624,2528632691,14826150313055366
3.2097,disk0w,2455990243328,20988415,1407663077852
3.2097,disk4,65793852680192,132398678,889744777387218
3.2097,disk4w,92291072,14003,1225021470
3.2097,disk8,77492903987200,78052528,671104653708949
3.2097,disk8w,592850944,74049,18941394999
3.2097,disk6,110232714115072,179224552,1557136912656031
3.2097,disk6w,42423025664,129812,47251876248
3.2097,ram,65682554880,7709491200,321452
3.2097,cpu,16866368,25519767,584304312
3.2097,gpu,0,0,0
3.4097,disk0,1124230050643968,2528634443,14826171146794957
3.4097,disk0w,2455990243328,20988415,1407663077852
3.4097,disk4,65794344003584,132399685,889758085183632
3.4097,disk4w,92291072,14003,1225021470
3.4097,disk8,77493555496960,78053160,671114245587078
3.4097,disk8w,592850944,74049,18941394999
3.4097,disk6,110233771943936,179226763,1557158369066589
3.4097,disk6w,42423025664,129812,47251876248
3.4097,ram,65682554880,7709491200,321452
3.4097,cpu,16866368,25519767,584304312
3.4097,gpu,10,3,0
3.6097,disk0,1124231725105152,2528636791,14826197034722307
3.6097,disk0w,2455990292480,20988416,1407663101685
3.6097,disk4,65794835326976,132400692,889768982433597
3.6097,disk4w,92291072,14003,1225021470
3.6097,disk8,77494325315584,78053908,671125453344701
