t_s,dev,v1,v2,v3
1.8100,disk8,68348246706176,68761872,621079678943749
1.8100,disk8w,586792960,73030,17161569371
1.8100,disk6,102592891676672,166733166,1493390107403261
1.8100,disk6w,42423025664,129812,47251876248
1.8100,ram,73627025408,5042208768,320387
1.8100,cpu,16829344,25315493,581860524
1.8100,gpu,0,0,0
2.0100,disk0,1106380899004416,2488669362,14667383116644094
2.0100,disk0w,2455416152064,20945190,1405558899974
2.0100,disk4,61522619672576,123819324,851931242880298
2.0100,disk4w,91582464,13948,1219639654
2.0100,disk8,68348246706176,68761872,621079678943749
2.0100,disk8w,586792960,73030,17161569371
2.0100,disk6,102592891676672,166733166,1493390107403261
2.0100,disk6w,42423025664,129812,47251876248
2.0100,ram,73627025408,5042208768,320387
2.0100,cpu,16829344,25315493,581860524
2.0100,gpu,0,0,0
2.2100,disk0,1106380905373696,2488670917,14667383220146155
2.2100,disk0w,2455416152064,20945190,1405558899974
2.2100,disk4,61522619672576,123819324,851931242880298
2.2100,disk4w,91582464,13948,1219639654
2.2100,disk8,68348246706176,68761872,621079678943749
2.2100,disk8w,586792960,73030,17161569371
2.2100,disk6,102592891676672,166733166,1493390107403261
2.2100,disk6w,42423025664,129812,47251876248
2.2100,ram,73627025408,5042208768,320387
2.2100,cpu,16829344,25315493,581860524
2.2100,gpu,0,0,0
2.4031,disk0,1106380909342720,2488671886,14667383371933585
2.4031,disk0w,2455416156160,20945191,1405558914849
2.4031,disk4,61522619672576,123819324,851931242880298
2.4031,disk4w,91582464,13948,1219639654
2.4031,disk8,68348246706176,68761872,621079678943749
2.4031,disk8w,586792960,73030,17161569371
2.4031,disk6,102592891676672,166733166,1493390107403261
2.4031,disk6w,42423025664,129812,47251876248
2.4031,ram,73627025408,5042208768,320387
2.4031,cpu,16829344,25315493,581860524
2.4031,gpu,0,0,0
2.6100,disk0,1106380909510656,2488671907,14667383375680328
2.6100,disk0w,2455416160256,20945192,1405558930974
2.6100,disk4,61522619672576,123819324,851931242880298
2.6100,disk4w,91582464,13948,1219639654
2.6100,disk8,68348246706176,68761872,621079678943749
2.6100,disk8w,586792960,73030,17161569371
2.6100,disk6,102593301424128,166733731,1493393739752651
2.6100,disk6w,42423025664,129812,47251876248
2.6100,ram,73627025408,5042208768,320387
2.6100,cpu,16829344,25315493,581860524
2.6100,gpu,0,0,0
2.8100,disk0,1106380916703232,2488671950,14667383390705311
2.8100,disk0w,2455416160256,20945192,1405558930974
2.8100,disk4,61522619672576,123819324,851931242880298
2.8100,disk4w,91582464,13948,1219639654
2.8100,disk8,68348246706176,68761872,621079678943749
2.8100,disk8w,586792960,73030,17161569371
2.8100,disk6,102594066458624,166734494,1493399994981938
2.8100,disk6w,42423025664,129812,47251876248
2.8100,ram,71043465216,5960024064,320387
2.8100,cpu,16829379,25315566,581862232
2.8100,gpu,0,0,0
3.0100,disk0,1106381370732544,2488673613,14667384391363514
3.0100,disk0w,2455416160256,20945192,1405558930974
3.0100,disk4,61522619672576,123819324,851931242880298
3.0100,disk4w,91582464,13948,1219639654
3.0100,disk8,68348246706176,68761872,621079678943749
3.0100,disk8w,586792960,73030,17161569371
3.0100,disk6,102594066458624,166734494,1493399994981938
3.0100,disk6w,42423025664,129812,47251876248
3.0100,ram,71108804608,5960073216,320387
3.0100,cpu,16829382,25315566,581862282
3.0100,gpu,0,0,0
3.2100,disk0,1106381957935104,2488674790,14667385289638657
3.2100,disk0w,2455416160256,20945192,1405558930974
3.2100,disk4,61522619672576,123819324,851931242880298
3.2100,disk4w,91582464,13948,1219639654
3.2100,disk8,68348246706176,68761872,621079678943749
3.2100,disk8w,586792960,73030,17161569371
3.2100,disk6,102594066458624,166734494,1493399994981938
3.2100,disk6w,42423025664,129812,47251876248
3.2100,ram,71108804608,5960073216,320387
3.2100,cpu,16829382,25315566,581862282
3.2100,gpu,0,0,0
3.4100,disk0,1106382108856320,2488675091,14667385497695221
3.4100,disk0w,2455423799296,20945504,1405566617455
3.4100,disk4,61522619672576,123819324,851931242880298
3.4100,disk4w,92291072,14003,1225021470
3.4100,disk8,68348246706176,68761872,621079678943749
3.4100,disk8w,588607488,73347,17174443060
3.4100,disk6,102594066458624,166734494,1493399994981938
3.4100,disk6w,42423025664,129812,47251876248
3.4100,ram,71108804608,5960073216,320387
3.4100,cpu,16829382,25315566,581862282
3.4100,gpu,0,0,0
3.6100,disk0,1106382109286400,2488675117,14667385501109294
3.6100,disk0w,2455423799296,20945504,1405566617455
3.6100,disk4,61522619672576,123819324,851931242880298
3.6100,disk4w,92291072,14003,1225021470
3.6100,disk8,68348246706176,68761872,621079678943749
3.6100,disk8w,588607488,73347,17174443060
3.6100,disk6,102595238619136,166737511,1493421706531252
3.6100,disk6w,42423025664,129812,47251876248
3.6100,ram,71108804608,5960073216,320387
3.6100,cpu,16829382,25315566,581862282
3.6100,gpu,0,0,0
3.8100,disk0,1106382109306880,2488675121,14667385505258876
3.8100,disk0w,2455423799296,20945504,1405566617455
3.8100,disk4,61522619672576,123819324,851931242880298
3.8100,disk4w,92291072,14003,1225021470
3.8100,disk8,68348246706176,68761872,621079678943749
3.8100,disk8w,588607488,73347,17174443060
3.8100,disk6,102596436838400,166741894,1493451265991022
3.8100,disk6w,42423025664,129812,47251876248
3.8100,ram,62509727744,10137403392,320387
3.8100,cpu,16829454,25315663,581863853
3.8100,gpu,0,0,0
4.0100,disk0,1106383597604864,2488677346,14667408678424393
4.0100,disk0w,2455423803392,20945505,1405566636996
4.0100,disk4,61523168929792,123820449,851944771918295
4.0100,disk4w,92291072,14003,1225021470
4.0100,disk8,68348985018368,68762589,621089904666976
4.0100,disk8w,588607488,73347,17174443060
4.0100,disk6,102597299775488,166743180,1493467136027226
4.0100,disk6w,42423025664,129812,47251876248
4.0100,ram,61722558464,10614456320,320387
4.0100,cpu,16829456,25315671,581863966
4.0100,gpu,0,0,0
4.2100,disk0,1106385981833216,2488680874,14667448655958322
4.2100,disk0w,2455423811584,20945507,1405566697037
4.2100,disk4,61523751397376,123821638,851956895887219
4.2100,disk4w,92291072,14003,1225021470
4.2100,disk8,68350113007616,68763685,621107191167864
4.2100,disk8w,588607488,73347,17174443060
4.2100,disk6,102598553757696,166744674,1493491768683852
4.2100,disk6w,42423025664,129812,47251876248
4.2100,ram,61722558464,10614456320,320387
4.2100,cpu,16829456,25315671,581863966
4.2100,gpu,0,0,0
4.4100,disk0,1106387645599744,2488683535,14667477094285919
4.4100,disk0w,2455423811584,20945507,1405566697037
4.4100,disk4,61524330506240,123822834,851972957722474
4.4100,disk4w,92291072,14003,1225021470
4.4100,disk8,68350913857536,68764467,621118805973727
4.4100,disk8w,588607488,73347,17174443060
4.4100,disk6,102599831349248,166747258,1493521082875497
4.4100,disk6w,42423025664,129812,47251876248
4.4100,ram,61722558464,10614456320,320387
4.4100,cpu,16829456,25315671,581863966
4.4100,gpu,0,0,0
4.6080,disk0,1106389735632896,2488686391,14667509512821637
4.6080,disk0w,2455423811584,20945507,1405566697037
4.6080,disk4,61525067491328,123824347,851991751415399
4.6080,disk4w,92291072,14003,1225021470
4.6080,disk8,68351937087488,68765459,621133511025789
4.6080,disk8w,588607488,73347,17174443060
4.6080,disk6,102600780093440,166748419,1493536000840652
4.6080,disk6w,42423025664,129812,47251876248
4.6080,ram,61722558464,10614456320,320387
4.6080,cpu,16829456,25315671,581863966
4.6080,gpu,0,0,0
4.8100,disk0,1106391330525184,2488688545,14667535596690336
4.8100,disk0w,2455423811584,20945507,1405566697037
4.8100,disk4,61525558814720,123825356,852005009713538
4.8100,disk4w,92291072,14003,1225021470
4.8100,disk8,68352668583936,68766168,621145194207679
4.8100,disk8w,588607488,73347,17174443060
4.8100,disk6,102601830209536,166750015,1493554332961367
4.8100,disk6w,42423025664,129812,47251876248
4.8100,ram,61722558464,10614456320,320387
4.8100,cpu,16829456,25315671,581863966
4.8100,gpu,96,4,0
5.0100,disk0,1106393491415040,2488692535,14667573658290383
5.0100,disk0w,2455423811584,20945507,1405566697037
5.0100,disk4,61526137874432,123826544,852019296080314
5.0100,disk4w,92291072,14003,1225021470
5.0100,disk8,68353703872512,68767175,621163339807302
5.0100,disk8w,588607488,73347,17174443060
5.0100,disk6,102602635655168,166751398,1493568088058738
5.0100,disk6w,42423025664,129812,47251876248
5.0100,ram,58019086336,10236198912,320387
5.0100,cpu,16829480,25315836,581865637
5.0100,gpu,0,0,0
5.2024,disk0,1106395419041792,2488696144,14667606974936564
5.2024,disk0w,2455423811584,20945507,1405566697037
5.2024,disk4,61526664292352,123827625,852031595706555
5.2024,disk4w,92291072,14003,1225021470
5.2024,disk8,68354563688448,68768010,621176262941359
5.2024,disk8w,588607488,73347,17174443060
5.2024,disk6,102603093981184,166752135,1493574253776785
5.2024,disk6w,42423025664,129812,47251876248
5.2024,ram,58019086336,10236198912,320387
5.2024,cpu,16829480,25315836,581865637
5.2024,gpu,24,2,0
5.4100,disk0,1106396998295552,2488699512,14667634862358597
5.4100,disk0w,2455423811584,20945507,1405566697037
5.4100,disk4,61527208257536,123828742,852047264409386
5.4100,disk4w,92291072,14003,1225021470
5.4100,disk8,68355300673536,68768727,621188687287537
5.4100,disk8w,588607488,73347,17174443060
5.4100,disk6,102604217686016,166754310,1493596066170641
5.4100,disk6w,42423025664,129812,47251876248
5.4100,ram,58019086336,10236198912,320387
5.4100,cpu,16829480,25315836,581865637
5.4100,gpu,19,0,0
5.6100,disk0,1106398709178368,2488703211,14667664527379203
5.6100,disk0w,2455423811584,20945507,1405566697037
5.6100,disk4,61527664470016,123829680,852058345009113
5.6100,disk4w,92291072,14003,1225021470
5.6100,disk8,68356107847680,68769513,621201470186687
5.6100,disk8w,588607488,73347,17174443060
5.6100,disk6,102604921427968,166755451,1493606010277225
5.6100,disk6w,42423025664,129812,47251876248
5.6100,ram,58019086336,10236198912,320387
5.6100,cpu,16829480,25315836,581865637
5.6100,gpu,41,0,0
5.8100,disk0,1106400577191936,2488706568,14667696619633227
5.8100,disk0w,2455423811584,20945507,1405566697037
5.8100,disk4,61528225982464,123830834,852071895951889
5.8100,disk4w,92291072,14003,1225021470
5.8100,disk8,68356988143616,68770367,621214981950730
5.8100,disk8w,588607488,73347,17174443060
5.8100,disk6,102606071691264,166757576,1493633329337687
5.8100,disk6w,42423025664,129812,47251876248
5.8100,ram,58019086336,10236198912,320387
5.8100,cpu,16829480,25315836,581865637
5.8100,gpu,0,0,0
6.0021,disk0,1106402728992768,2488710460,14667733547354020
6.0021,disk0w,2455423811584,20945507,1405566697037
6.0021,disk4,61528778344448,123831970,852084701677437
6.0021,disk4w,92291072,14003,1225021470
6.0021,disk8,68357994842112,68771346,621231454847184
6.0021,disk8w,588607488,73347,17174443060
6.0021,disk6,102606855403520,166758619,1493647987639551
6.0021,disk6w,42423025664,129812,47251876248
6.0021,ram,55429021696,11509137408,320387
6.0021,cpu,16829514,25315967,581867181
6.0021,gpu,14,1,0
6.2089,disk0,1106404441223168,2488713524,14667762950425700
6.2089,disk0w,2455423811584,20945507,1405566697037
6.2089,disk4,61529353725952,123833152,852099214546609
6.2089,disk4w,92291072,14003,1225021470
6.2089,disk8,68358831867904,68772158,621243754824842
6.2089,disk8w,588607488,73347,17174443060
6.2089,disk6,102608079710208,166760905,1493672930522981
6.2089,disk6w,42423025664,129812,47251876248
6.2089,ram,55429021696,11509137408,320387
6.2089,cpu,16829514,25315967,581867181
6.2089,gpu,7,0,0
6.4100,disk0,1106406780923904,2488717433,14667803440407777
6.4100,disk0w,2455423811584,20945507,1405566697037
6.4100,disk4,61530015803392,123834514,852114429543221
6.4100,disk4w,92291072,14003,1225021470
6.4100,disk8,68359933151232,68773229,621260278764288
6.4100,disk8w,588607488,73347,17174443060
6.4100,disk6,102609143769088,166762963,1493698037758585
6.4100,disk6w,42423025664,129812,47251876248
6.4100,ram,55429021696,11509137408,320387
6.4100,cpu,16829514,25315967,581867181
6.4100,gpu,0,0,0
6.6057,disk0,1106408790941696,2488720913,14667837459211117
6.6057,disk0w,2455423811584,20945507,1405566697037
6.6057,disk4,61530667190272,123835848,852130445774663
6.6057,disk4w,92291072,14003,1225021470
6.6057,disk8,68360887273472,68774155,621274471856189
6.6057,disk8w,588607488,73347,17174443060
6.6057,disk6,102609976387584,166764299,1493714372003877
6.6057,disk6w,42423025664,129812,47251876248
6.6057,ram,55429021696,11509137408,320387
6.6057,cpu,16829514,25315967,581867181
6.6057,gpu,0,0,0
6.8022,disk0,1106410318467072,2488723307,14667863251043350
6.8022,disk0w,2455423836160,20945509,1405566739328
6.8022,disk4,61531123902464,123836787,852140907433795
6.8022,disk4w,92291072,14003,1225021470
6.8022,disk8,68361605384192,68774852,621284724499828
6.8022,disk8w,588607488,73347,17174443060
6.8022,disk6,102611294849024,166766753,1493747642119606
6.8022,disk6w,42423025664,129812,47251876248
6.8022,ram,55429021696,11509137408,320387
6.8022,cpu,16829514,25315967,581867181
6.8022,gpu,11,0,0
7.0100,disk0,1106412554002432,2488726692,14667900671379341
7.0100,disk0w,2455423836160,20945509,1405566739328
7.0100,disk4,61531858266112,123838295,852159518644343
7.0100,disk4w,92291072,14003,1225021470
7.0100,disk8,68362670524416,68775885,621300173500593
7.0100,disk8w,588607488,73347,17174443060
7.0100,disk6,102612392790016,166768328,1493773215764086
7.0100,disk6w,42423025664,129812,47251876248
7.0100,ram,52685684736,13143965696,320387
7.0100,cpu,16829597,25316147,581868774
7.0100,gpu,21,0,0
7.2100,disk0,1106414151106560,2488738059,14667930793404430
7.2100,disk0w,2455423836160,20945509,1405566739328
7.2100,disk4,61532349589504,123839300,852172089633471
7.2100,disk4w,92291072,14003,1225021470
7.2100,disk8,68363442604032,68776635,621310829478221
7.2100,disk8w,588607488,73347,17174443060
7.2100,disk6,102613523744768,166770312,1493799157716525
7.2100,disk6w,42423025664,129812,47251876248
7.2100,ram,52685684736,13143965696,320387
7.2100,cpu,16829597,25316147,581868774
7.2100,gpu,0,0,0
7.4100,disk0,1106415758036992,2488771194,14667971765821995
7.4100,disk0w,2455423836160,20945509,1405566739328
7.4100,disk4,61532957927424,123840546,852187941195455
7.4100,disk4w,92291072,14003,1225021470
7.4100,disk8,68364216109056,68777386,621321364154686
7.4100,disk8w,588607488,73347,17174443060
7.4100,disk6,102614577293312,166771857,1493820170926580
7.4100,disk6w,42423025664,129812,47251876248
7.4100,ram,52685684736,13143965696,320387
7.4100,cpu,16829597,25316147,581868774
7.4100,gpu,0,0,0
7.6100,disk0,1106417551200256,2488795811,14668011490873504
7.6100,disk0w,2455423836160,20945509,1405566739328
7.6100,disk4,61533479217152,123841614,852200035580896
7.6100,disk4w,92291072,14003,1225021470
7.6100,disk8,68365049890816,68778196,621333439597095
7.6100,disk8w,588607488,73347,17174443060
7.6100,disk6,102615439730688,166773090,1493839099719910
7.6100,disk6w,42423025664,129812,47251876248
7.6100,ram,52685684736,13143965696,320387
7.6100,cpu,16829597,25316147,581868774
7.6100,gpu,0,0,0
7.8100,disk0,1106418765709312,2488813750,14668039099577873
7.8100,disk0w,2455423836160,20945509,1405566739328
7.8100,disk4,61533884073984,123842445,852209748852121
7.8100,disk4w,92291072,14003,1225021470
7.8100,disk8,68365626853376,68778755,621341590467694
7.8100,disk8w,588607488,73347,17174443060
7.8100,disk6,102616501807104,166775118,1493862949077209
7.8100,disk6w,42423025664,129812,47251876248
7.8100,ram,52685684736,13143965696,320387
7.8100,cpu,16829597,25316147,581868774
7.8100,gpu,0,0,0
8.0101,disk0,1106420820082688,2488816639,14668073353419838
8.0101,disk0w,2455423836160,20945509,1405566739328
8.0101,disk4,61534472808448,123843660,852225540444997
8.0101,disk4w,92291072,14003,1225021470
8.0101,disk8,68366601111552,68779699,621356981301675
8.0101,disk8w,588607488,73347,17174443060
8.0101,disk6,102617785354240,166777861,1493902301082919
8.0101,disk6w,42423025664,129812,47251876248
8.0101,ram,50806161408,13753925632,320387
8.0101,cpu,16829610,25316341,581870508
8.0101,gpu,13,0,0
8.2100,disk0,1106422410928128,2488819096,14668098675439400
8.2100,disk0w,2455423836160,20945509,1405566739328
8.2100,disk4,61535016773632,123844776,852238485019381
8.2100,disk4w,92291072,14003,1225021470
8.2100,disk8,68367396816896,68780471,621367920413909
8.2100,disk8w,588607488,73347,17174443060
8.2100,disk6,102619078707200,166780728,1493933922951405
8.2100,disk6w,42423025664,129812,47251876248
8.2100,ram,50806161408,13753925632,320387
8.2100,cpu,16829610,25316341,581870508
8.2100,gpu,0,0,0
8.4100,disk0,1106424565301248,2488822652,14668134731705062
8.4100,disk0w,2455423836160,20945509,1405566739328
8.4100,disk4,61535651661824,123846079,852252816366861
8.4100,disk4w,92291072,14003,1225021470
8.4100,disk8,68368442804224,68781489,621383973386639
8.4100,disk8w,588607488,73347,17174443060
8.4100,disk6,102620280047616,166782135,1493959889764252
8.4100,disk6w,42423025664,129812,47251876248
8.4100,ram,50806161408,13753925632,320387
8.4100,cpu,16829610,25316341,581870508
8.4100,gpu,0,0,0
8.6100,disk0,1106426301894656,2488825334,14668163433513872
8.6100,disk0w,2455423836160,20945509,1405566739328
8.6100,disk4,61536321415168,123847451,852271227966233
8.6100,disk4w,92291072,14003,1225021470
8.6100,disk8,68369257957376,68782282,621395345638131
8.6100,disk8w,588607488,73347,17174443060
8.6100,disk6,102621554116608,166784804,1493991605229627
8.6100,disk6w,42423025664,129812,47251876248
8.6100,ram,50806161408,13753925632,320387
8.6100,cpu,16829610,25316341,581870508
8.6100,gpu,0,0,0
8.8101,disk0,1106428172390400,2488828414,14668194713108493
8.8101,disk0w,2455423836160,20945509,1405566739328
8.8101,disk4,61536894330880,123848631,852285653647093
8.8101,disk4w,92291072,14003,1225021470
8.8101,disk8,68370145658880,68783144,621408720214727
8.8101,disk8w,588607488,73347,17174443060
8.8101,disk6,102622737770496,166786670,1494020390408510
8.8101,disk6w,42423025664,129812,47251876248
8.8101,ram,50806161408,13753925632,320387
8.8101,cpu,16829610,25316341,581870508
8.8101,gpu,22,3,0
9.0006,disk0,1106429836521472,2488831445,14668222602565721
9.0006,disk0w,2455423836160,20945509,1405566739328
9.0006,disk4,61537322280960,123849507,852293467068548
9.0006,disk4w,92291072,14003,1225021470
9.0006,disk8,68370926127104,68783902,621420017180604
9.0006,disk8w,588607488,73347,17174443060
9.0006,disk6,102623912011776,166789063,1494047118085799
9.0006,disk6w,42423025664,129812,47251876248
9.0006,ram,47626076160,15496593408,320387
9.0006,cpu,16829625,25316488,581872110
9.0006,gpu,0,0,0
9.2101,disk0,1106432015249408,2488834923,14668260677131865
9.2101,disk0w,2455423836160,20945509,1405566739328
9.2101,disk4,61537859430400,123850610,852306356077484
9.2101,disk4w,92291072,14003,1225021470
9.2101,disk8,68371935479808,68784882,621437665700099
9.2101,disk8w,588607488,73347,17174443060
9.2101,disk6,102624688293888,166790530,1494061712998317
9.2101,disk6w,42423025664,129812,47251876248
9.2101,ram,47626076160,15496593408,320387
9.2101,cpu,16829625,25316488,581872110
9.2101,gpu,58,1,0
9.4101,disk0,1106433824473088,2488837628,14668290130730261
9.4101,disk0w,2455423836160,20945509,1405566739328
9.4101,disk4,61538468153344,123851859,852322317587849
9.4101,disk4w,92291072,14003,1225021470
9.4101,disk8,68372800423936,68785723,621450656528174
9.4101,disk8w,588607488,73347,17174443060
9.4101,disk6,102625744095232,166792905,1494085586483430
9.4101,disk6w,42423025664,129812,47251876248
9.4101,ram,47626076160,15496593408,320387
9.4101,cpu,16829625,25316488,581872110
9.4101,gpu,0,0,0
9.6002,disk0,1106435957768192,2488841257,14668326848171031
9.6002,disk0w,2455423836160,20945509,1405566739328
9.6002,disk4,61539010537472,123852971,852334759894195
9.6002,disk4w,92291072,14003,1225021470
9.6002,disk8,68373775632384,68786671,621467119627249
9.6002,disk8w,588607488,73347,17174443060
9.6002,disk6,102626410702848,166794090,1494099021309787
9.6002,disk6w,42423025664,129812,47251876248
9.6002,ram,47626076160,15496593408,320387
9.6002,cpu,16829625,25316488,581872110
9.6002,gpu,0,0,0
9.8101,disk0,1106437612830720,2488844154,14668356225334785
9.8101,disk0w,2455423836160,20945509,1405566739328
9.8101,disk4,61539491325952,123853958,852347751188036
9.8101,disk4w,92291072,14003,1225021470
9.8101,disk8,68374567569408,68787440,621480633657399
9.8101,disk8w,588607488,73347,17174443060
9.8101,disk6,102627147720704,166795707,1494111364153445
9.8101,disk6w,42423025664,129812,47251876248
9.8101,ram,47626076160,15496593408,320387
9.8101,cpu,16829625,25316488,581872110
9.8101,gpu,100,0,0
10.0101,disk0,1106439802388480,2488847967,14668394281650318
10.0101,disk0w,2455423836160,20945509,1405566739328
10.0101,disk4,61540003342336,123855008,852359018735413
10.0101,disk4w,92291072,14003,1225021470
10.0101,disk8,68375574054912,68788415,621497473133083
10.0101,disk8w,588607488,73347,17174443060
10.0101,disk6,102627894368256,166796836,1494122692490170
10.0101,disk6w,42423025664,129812,47251876248
10.0101,ram,45142523904,16779526144,320387
10.0101,cpu,16829646,25316625,581873755
10.0101,gpu,13,2,0
10.2049,disk0,1106442035945472,2488851685,14668431793144680
10.2049,disk0w,2455423836160,20945509,1405566739328
10.2049,disk4,61540651345920,123856334,852374840964853
10.2049,disk4w,92291072,14003,1225021470
10.2049,disk8,68376634787840,68789445,621514741214243
10.2049,disk8w,588607488,73347,17174443060
10.2049,disk6,102628613576704,166797667,1494132012160819
10.2049,disk6w,42423025664,129812,47251876248
10.2049,ram,45140312064,16778199040,320387
10.2049,cpu,16829648,25316636,581873936
10.2049,gpu,0,0,0
10.4101,disk0,1106443859656704,2488854516,14668464071059020
10.4101,disk0w,2455423836160,20945509,1405566739328
10.4101,disk4,61541000390656,123857053,852382526552810
10.4101,disk4w,92291072,14003,1225021470
10.4101,disk8,68377462867968,68790249,621528381063524
10.4101,disk8w,588607488,73347,17174443060
10.4101,disk6,102629854050304,166800568,1494163898694948
10.4101,disk6w,42423025664,129812,47251876248
10.4101,ram,45140312064,16778199040,320387
10.4101,cpu,16829648,25316636,581873936
10.4101,gpu,17,0,0
10.6101,disk0,1106446075617280,2488857696,14668499213180202
10.6101,disk0w,2455423836160,20945509,1405566739328
10.6101,disk4,61541631567872,123858348,852396291845876
10.6101,disk4w,92291072,14003,1225021470
10.6101,disk8,68378505103360,68791261,621543517698307
10.6101,disk8w,588607488,73347,17174443060
10.6101,disk6,102630793000960,166801553,1494177146444449
10.6101,disk6w,42423025664,129812,47251876248
10.6101,ram,45140312064,16778199040,320387
10.6101,cpu,16829648,25316636,581873936
10.6101,gpu,0,0,0
10.8101,disk0,1106447579676672,2488860224,14668525398070720
10.8101,disk0w,2455423836160,20945509,1405566739328
10.8101,disk4,61542070773760,123859250,852407281433170
10.8101,disk4w,92291072,14003,1225021470
10.8101,disk8,68379200047104,68791936,621554246634098
10.8101,disk8w,588607488,73347,17174443060
10.8101,disk6,102631994226688,166804322,1494207530650764
10.8101,disk6w,42423025664,129812,47251876248
10.8101,ram,45140312064,16778199040,320387
10.8101,cpu,16829648,25316636,581873936
10.8101,gpu,12,0,0
11.0101,disk0,1106449833971712,2488863889,14668563071267599
11.0101,disk0w,2455423836160,20945509,1405566739328
11.0101,disk4,61542718007296,123860570,852422013119881
11.0101,disk4w,92291072,14003,1225021470
11.0101,disk8,68380300838912,68793004,621571024749403
11.0101,disk8w,588607488,73347,17174443060
11.0101,disk6,102632960940032,166805459,1494222527961481
11.0101,disk6w,42423025664,129812,47251876248
11.0101,ram,45140312064,16778199040,320387
11.0101,cpu,16829648,25316636,581873936
