t_s,dev,v1,v2,v3
0.2079,disk0,1120606751293440,2520753883,14798455221223740
0.2079,disk0w,2455908335616,20981422,1407259748596
0.2079,disk4,64987719641088,130780422,885071268557802
0.2079,disk4w,92291072,14003,1225021470
0.2079,disk8,75634849433600,76154835,663825654982542
0.2079,disk8w,592850944,74049,18941394999
0.2079,disk6,108730873288704,176779730,1548398161847344
0.2079,disk6w,42423025664,129812,47251876248
0.2079,ram,68030234624,4611260416,321352
0.2079,cpu,16859268,25481308,583823230
0.2079,gpu,0,0,0
0.4018,disk0,1120606751293440,2520753883,14798455221223740
0.4018,disk0w,2455908335616,20981422,1407259748596
0.4018,disk4,64987719641088,130780422,885071268557802
0.4018,disk4w,92291072,14003,1225021470
0.4018,disk8,75634849433600,76154835,663825654982542
0.4018,disk8w,592850944,74049,18941394999
0.4018,disk6,108730873288704,176779730,1548398161847344
0.4018,disk6w,42423025664,129812,47251876248
0.4018,ram,68030382080,4611260416,321352
0.4018,cpu,16859268,25481308,583823230
0.4018,gpu,0,0,0
0.6043,disk0,1120606751293440,2520753883,14798455221223740
0.6043,disk0w,2455908335616,20981422,1407259748596
0.6043,disk4,64987719641088,130780422,885071268557802
0.6043,disk4w,92291072,14003,1225021470
0.6043,disk8,75634849433600,76154835,663825654982542
0.6043,disk8w,592850944,74049,18941394999
0.6043,disk6,108730873288704,176779730,1548398161847344
0.6043,disk6w,42423025664,129812,47251876248
0.6043,ram,68030382080,4611260416,321352
0.6043,cpu,16859268,25481308,583823230
0.6043,gpu,0,0,0
0.8097,disk0,1120606751293440,2520753883,14798455221223740
0.8097,disk0w,2455908335616,20981422,1407259748596
0.8097,disk4,64987719641088,130780422,885071268557802
0.8097,disk4w,92291072,14003,1225021470
0.8097,disk8,75634849433600,76154835,663825654982542
0.8097,disk8w,592850944,74049,18941394999
0.8097,disk6,108730873288704,176779730,1548398161847344
0.8097,disk6w,42423025664,129812,47251876248
0.8097,ram,68030382080,4611260416,321352
0.8097,cpu,16859268,25481308,583823230
0.8097,gpu,0,0,0
1.0100,disk0,1120606751293440,2520753883,14798455221223740
1.0100,disk0w,2455908335616,20981422,1407259748596
1.0100,disk4,64987719641088,130780422,885071268557802
1.0100,disk4w,92291072,14003,1225021470
1.0100,disk8,75634849433600,76154835,663825654982542
1.0100,disk8w,592850944,74049,18941394999
1.0100,disk6,108730873288704,176779730,1548398161847344
1.0100,disk6w,42423025664,129812,47251876248
1.0100,ram,68030382080,4611260416,321352
1.0100,cpu,16859268,25481308,583823230
1.0100,gpu,0,0,0
