t_s,dev,v1,v2,v3
0.2100,disk0,893951503908864,2008024145,12571192083908462
0.2100,disk0w,1979116023808,18822903,1162168330473
0.2100,disk5,31696991315968,63817032,549298892677775
0.2100,disk5w,225980416,35966,1254168700
0.2100,disk4,35569706710016,35624692,391014899089436
0.2100,disk4w,1447552800768,1494193,591060009503
0.2100,disk8,52181460465664,84785551,861914697516114
0.2100,disk8w,4128768,601,984243925
0.2100,ram,73178038272,4386111488,278619
0.2100,cpu,14941106,21586400,517260722
0.2100,gpu,0,0,0
0.4100,disk0,893951503908864,2008024145,12571192083908462
0.4100,disk0w,1979116023808,18822903,1162168330473
0.4100,disk5,31696991315968,63817032,549298892677775
0.4100,disk5w,225980416,35966,1254168700
0.4100,disk4,35569706710016,35624692,391014899089436
0.4100,disk4w,1447552800768,1494193,591060009503
0.4100,disk8,52181460465664,84785551,861914697516114
0.4100,disk8w,4128768,601,984243925
0.4100,ram,73178038272,4386111488,278619
0.4100,cpu,14941106,21586400,517260722
0.4100,gpu,0,0,0
0.6059,disk0,893951503908864,2008024145,12571192083908462
0.6059,disk0w,1979116023808,18822903,1162168330473
0.6059,disk5,31696991315968,63817032,549298892677775
0.6059,disk5w,225980416,35966,1254168700
0.6059,disk4,35569706710016,35624692,391014899089436
0.6059,disk4w,1447552800768,1494193,591060009503
0.6059,disk8,52181460465664,84785551,861914697516114
0.6059,disk8w,4128768,601,984243925
0.6059,ram,73178038272,4386111488,278619
0.6059,cpu,14941106,21586400,517260722
0.6059,gpu,0,0,0
0.8082,disk0,893951503908864,2008024145,12571192083908462
0.8082,disk0w,1979116023808,18822903,1162168330473
0.8082,disk5,31696991315968,63817032,549298892677775
0.8082,disk5w,225980416,35966,1254168700
0.8082,disk4,35569706710016,35624692,391014899089436
0.8082,disk4w,1447552800768,1494193,591060009503
0.8082,disk8,52181460465664,84785551,861914697516114
0.8082,disk8w,4128768,601,984243925
0.8082,ram,73178038272,4386111488,278619
0.8082,cpu,14941106,21586400,517260722
0.8082,gpu,0,0,0
1.0005,disk0,893951503908864,2008024145,12571192083908462
1.0005,disk0w,1979116023808,18822903,1162168330473
1.0005,disk5,31696991315968,63817032,549298892677775
1.0005,disk5w,225980416,35966,1254168700
1.0005,disk4,35569706710016,35624692,391014899089436
1.0005,disk4w,1447552800768,1494193,591060009503
1.0005,disk8,52181460465664,84785551,861914697516114
1.0005,disk8w,4128768,601,984243925
1.0005,ram,73178038272,4386111488,278619
1.0005,cpu,14941106,21586400,517260722
1.0005,gpu,0,0,0
1.2100,disk0,893951509839872,2008024272,12571192102275628
1.2100,disk0w,1979116023808,18822903,1162168330473
1.2100,disk5,31696991315968,63817032,549298892677775
1.2100,disk5w,225980416,35966,1254168700
1.2100,disk4,35569706710016,35624692,391014899089436
1.2100,disk4w,1447552800768,1494193,591060009503
1.2100,disk8,52181460465664,84785551,861914697516114
1.2100,disk8w,4128768,601,984243925
1.2100,ram,73113206784,4380557312,278619
1.2100,cpu,14941152,21586442,517262524
1.2100,gpu,0,0,0
1.4100,disk0,893951509970944,2008024284,12571192103691125
1.4100,disk0w,1979116027904,18822904,1162168352431
1.4100,disk5,31696991315968,63817032,549298892677775
1.4100,disk5w,225980416,35966,1254168700
1.4100,disk4,35569706710016,35624692,391014899089436
1.4100,disk4w,1447552800768,1494193,591060009503
1.4100,disk8,52181696444416,84785937,861916881101160
1.4100,disk8w,4128768,601,984243925
1.4100,ram,73112141824,4380557312,278619
1.4100,cpu,14941152,21586442,517262526
1.4100,gpu,0,0,0
1.6100,disk0,893951509970944,2008024284,12571192103691125
1.6100,disk0w,1979116027904,18822904,1162168352431
1.6100,disk5,31696991315968,63817032,549298892677775
1.6100,disk5w,225980416,35966,1254168700
1.6100,disk4,35569706710016,35624692,391014899089436
1.6100,disk4w,1447552800768,1494193,591060009503
1.6100,disk8,52182635247616,84786879,861924552904769
1.6100,disk8w,4128768,601,984243925
1.6100,ram,73112141824,4380557312,278619
1.6100,cpu,14941152,21586442,517262526
1.6100,gpu,1,1,0
1.8100,disk0,893951920656384,2008025780,12571193116878888
1.8100,disk0w,1979116027904,18822904,1162168352431
1.8100,disk5,31696991315968,63817032,549298892677775
1.8100,disk5w,225980416,35966,1254168700
1.8100,disk4,35569706710016,35624692,391014899089436
1.8100,disk4w,1447552800768,1494193,591060009503
1.8100,disk8,52182635247616,84786879,861924552904769
1.8100,disk8w,4128768,601,984243925
1.8100,ram,73112141824,4380557312,278619
1.8100,cpu,14941152,21586442,517262526
1.8100,gpu,0,0,0
2.0094,disk0,893952520966144,2008027066,12571194072885116
2.0094,disk0w,1979116027904,18822904,1162168352431
2.0094,disk5,31696991315968,63817032,549298892677775
2.0094,disk5w,225980416,35966,1254168700
2.0094,disk4,35569706710016,35624692,391014899089436
2.0094,disk4w,1447552800768,1494193,591060009503
2.0094,disk8,52182635247616,84786879,861924552904769
2.0094,disk8w,4128768,601,984243925
2.0094,ram,73112141824,4380557312,278619
2.0094,cpu,14941152,21586442,517262526
2.0094,gpu,0,0,0
2.2101,disk0,893952709124096,2008027437,12571194345072115
2.2101,disk0w,1979116068864,18822907,1162168417972
2.2101,disk5,31696991315968,63817032,549298892677775
2.2101,disk5w,225980416,35966,1254168700
2.2101,disk4,35569706710016,35624692,391014899089436
2.2101,disk4w,1447552800768,1494193,591060009503
2.2101,disk8,52182635247616,84786879,861924552904769
2.2101,disk8w,4128768,601,984243925
2.2101,ram,67927506944,6798802944,278619
2.2101,cpu,14941232,21586502,517264177
2.2101,gpu,0,0,0
2.4016,disk0,893952709435392,2008027445,12571194346529821
2.4016,disk0w,1979116068864,18822907,1162168417972
2.4016,disk5,31696991315968,63817032,549298892677775
2.4016,disk5w,225980416,35966,1254168700
2.4016,disk4,35569706710016,35624692,391014899089436
2.4016,disk4w,1447552800768,1494193,591060009503
2.4016,disk8,52183694227456,84789495,861944067310717
2.4016,disk8w,4128768,601,984243925
2.4016,ram,67727278080,6927253504,278619
2.4016,cpu,14941235,21586511,517264382
2.4016,gpu,0,0,0
2.6072,disk0,893952709443584,2008027447,12571194346817696
2.6072,disk0w,1979116068864,18822907,1162168417972
2.6072,disk5,31696991315968,63817032,549298892677775
2.6072,disk5w,225980416,35966,1254168700
2.6072,disk4,35569706710016,35624692,391014899089436
2.6072,disk4w,1447552800768,1494193,591060009503
2.6072,disk8,52184911616000,84793919,861972704049077
2.6072,disk8w,4128768,601,984243925
2.6072,ram,67727278080,6927253504,278619
2.6072,cpu,14941235,21586511,517264382
2.6072,gpu,91,0,0
2.8014,disk0,893953551712256,2008028919,12571206724642165
2.8014,disk0w,1979116068864,18822907,1162168417972
2.8014,disk5,31697535281152,63818150,549314888791156
2.8014,disk5w,225980416,35966,1254168700
2.8014,disk4,35570443695104,35625408,391027943472899
2.8014,disk4w,1447552800768,1494193,591060009503
2.8014,disk8,52185918142464,84795493,861994539788785
2.8014,disk8w,4128768,601,984243925
2.8014,ram,67727278080,6927253504,278619
2.8014,cpu,14941235,21586511,517264382
2.8014,gpu,0,0,0
3.0100,disk0,893954937946112,2008031060,12571228058727079
3.0100,disk0w,1979116068864,18822907,1162168417972
3.0100,disk5,31698131183616,63819361,549330059224885
3.0100,disk5w,225980416,35966,1254168700
3.0100,disk4,35571418477568,35626356,391045956815740
3.0100,disk4w,1447552800768,1494193,591060009503
3.0100,disk8,52186967062528,84796655,862015599317101
3.0100,disk8w,4128768,601,984243925
3.0100,ram,67727278080,6927253504,278619
3.0100,cpu,14941235,21586511,517264382
3.0100,gpu,0,0,0
3.2100,disk0,893955710025728,2008032398,12571238923135134
3.2100,disk0w,1979116068864,18822907,1162168417972
3.2100,disk5,31698678376448,63820490,549346527062109
3.2100,disk5w,225980416,35966,1254168700
3.2100,disk4,35572016165888,35626936,391054837458554
3.2100,disk4w,1447552800768,1494193,591060009503
3.2100,disk8,52187930437632,84798848,862034546837946
3.2100,disk8w,4128768,601,984243925
3.2100,ram,67727278080,6927253504,278619
3.2100,cpu,14941235,21586511,517264382
3.2100,gpu,0,0,0
3.4081,disk0,893956873388032,2008034147,12571256855217327
3.4081,disk0w,1979116068864,18822907,1162168417972
3.4081,disk5,31699402106880,63821979,549370468528231
3.4081,disk5w,225980416,35966,1254168700
3.4081,disk4,35572750775296,35627651,391068171845177
3.4081,disk4w,1447552800768,1494193,591060009503
3.4081,disk8,52188857247744,84799950,862057003376691
3.4081,disk8w,4128768,601,984243925
3.4081,ram,58024755200,9330425856,278619
3.4081,cpu,14941264,21586638,517265976
3.4081,gpu,19,1,0
3.6100,disk0,893957534941184,2008035112,12571264979576915
3.6100,disk0w,1979116068864,18822907,1162168417972
3.6100,disk5,31700149823488,63823512,549396299335363
3.6100,disk5w,225980416,35966,1254168700
3.6100,disk4,35573251257344,35628137,391074569344442
3.6100,disk4w,1447552800768,1494193,591060009503
3.6100,disk8,52189943490560,84801519,862081404901756
3.6100,disk8w,4128768,601,984243925
3.6100,ram,58024755200,9330425856,278619
3.6100,cpu,14941264,21586638,517265976
3.6100,gpu,0,0,0
3.8062,disk0,893958868545536,2008038017,12571288200216776
3.8062,disk0w,1979116068864,18822907,1162168417972
3.8062,disk5,31700781524992,63824806,549416120137765
3.8062,disk5w,225980416,35966,1254168700
