t_s,dev,v1,v2,v3
3.0100,disk8,40761669568512,66157557,696913446227771
3.0100,disk8w,4128768,601,984243925
3.0100,ram,71621984256,6771736576,276770
3.0100,cpu,14865178,21334446,513403130
3.0100,gpu,0,0,0
3.2100,disk0,875708194930688,1965041834,12416711865356675
3.2100,disk0w,1977539706880,18762158,1160087649357
3.2100,disk5,24797110941696,49940513,451862963374656
3.2100,disk5w,225980416,35966,1254168700
3.2100,disk4,29220492162048,29260150,339798562183159
3.2100,disk4w,1447515719680,1489459,590195507948
3.2100,disk8,40762638874624,66159732,696931169052129
3.2100,disk8w,4128768,601,984243925
3.2100,ram,71621984256,6771736576,276770
3.2100,cpu,14865178,21334446,513403130
3.2100,gpu,0,0,0
3.4100,disk0,875709691363328,1965044272,12416735166396872
3.4100,disk0w,1977539706880,18762158,1160087649357
3.4100,disk5,24797739939840,49941807,451880897565551
3.4100,disk5w,225980416,35966,1254168700
3.4100,disk4,29221334430720,29260967,339811680044131
3.4100,disk4w,1447515719680,1489459,590195507948
3.4100,disk8,40763496675328,66160816,696945172646099
3.4100,disk8w,4128768,601,984243925
3.4100,ram,60926214144,9860268032,276770
3.4100,cpu,14865205,21334568,513404774
3.4100,gpu,0,0,0
3.6100,disk0,875710533689344,1965046062,12416749395002480
3.6100,disk0w,1977539706880,18762158,1160087649357
3.6100,disk5,24798161074176,49942671,451894254661064
3.6100,disk5w,225980416,35966,1254168700
3.6100,disk4,29221825754112,29261444,339820489555218
3.6100,disk4w,1447515719680,1489459,590195507948
3.6100,disk8,40764358383616,66162409,696961495653556
3.6100,disk8w,4128768,601,984243925
3.6100,ram,60926214144,9860268032,276770
3.6100,cpu,14865205,21334568,513404774
3.6100,gpu,0,0,0
3.8100,disk0,875711906050048,1965049013,12416771955382005
3.8100,disk0w,1977539706880,18762158,1160087649357
3.8100,disk5,24798598174720,49943567,451902937963635
3.8100,disk5w,225980416,35966,1254168700
3.8100,disk4,29222583219200,29262178,339832079133521
3.8100,disk4w,1447515719680,1489459,590195507948
3.8100,disk8,40765429340160,66164233,696982969657023
3.8100,disk8w,4128768,601,984243925
3.8100,ram,60926214144,9860268032,276770
3.8100,cpu,14865205,21334568,513404774
3.8100,gpu,0,0,0
4.0100,disk0,875712970006528,1965051816,12416789791946478
4.0100,disk0w,1977539706880,18762158,1160087649357
4.0100,disk5,24799069091840,49944534,451916106518141
4.0100,disk5w,225980416,35966,1254168700
4.0100,disk4,29223221834752,29262797,339842640446609
4.0100,disk4w,1447515719680,1489459,590195507948
4.0100,disk8,40766543640576,66166086,697012090348639
4.0100,disk8w,4128768,601,984243925
4.0100,ram,60926214144,9860268032,276770
4.0100,cpu,14865205,21334568,513404774
4.0100,gpu,0,0,0
4.2058,disk0,875713878155264,1965053977,12416805229494733
4.2058,disk0w,1977539706880,18762158,1160087649357
4.2058,disk5,24799449364480,49945314,451926754548837
4.2058,disk5w,225980416,35966,1254168700
4.2058,disk4,29223816983552,29263375,339852504582126
4.2058,disk4w,1447515719680,1489459,590195507948
4.2058,disk8,40767865436160,66168414,697049828104638
4.2058,disk8w,4128768,601,984243925
4.2058,ram,60926214144,9860268032,276770
4.2058,cpu,14865205,21334568,513404774
4.2058,gpu,6,2,0
4.4100,disk0,875714902958080,1965056099,12416820662616489
4.4100,disk0w,1977539706880,18762158,1160087649357
4.4100,disk5,24800054925312,49946554,451942798738092
4.4100,disk5w,225980416,35966,1254168700
4.4100,disk4,29224716891136,29264247,339867270397703
4.4100,disk4w,1447515719680,1489459,590195507948
4.4100,disk8,40768997644288,66170279,697082908553103
4.4100,disk8w,4128768,601,984243925
4.4100,ram,54472900608,12132696064,276770
4.4100,cpu,14865230,21334687,513406416
4.4100,gpu,0,0,0
4.6100,disk0,875715691896832,1965057450,12416831723758941
4.6100,disk0w,1977539706880,18762158,1160087649357
4.6100,disk5,24800442505216,49947352,451952067102949
4.6100,disk5w,225980416,35966,1254168700
4.6100,disk4,29225548149760,29265054,339884313576849
4.6100,disk4w,1447515719680,1489459,590195507948
4.6100,disk8,40770159527936,66172731,697112707648415
4.6100,disk8w,4128768,601,984243925
4.6100,ram,54472900608,12132696064,276770
4.6100,cpu,14865230,21334687,513406416
4.6100,gpu,0,0,0
4.8100,disk0,875717052006400,1965060037,12416853459432144
4.8100,disk0w,1977539706880,18762158,1160087649357
4.8100,disk5,24801056372736,49948612,451968052635164
4.8100,disk5w,225980416,35966,1254168700
4.8100,disk4,29226616157184,29266092,339904999508879
4.8100,disk4w,1447515719680,1489459,590195507948
4.8100,disk8,40771153905664,66174529,697139105374010
4.8100,disk8w,4128768,601,984243925
4.8100,ram,54472900608,12132696064,276770
4.8100,cpu,14865230,21334687,513406416
4.8100,gpu,0,0,0
5.0031,disk0,875718009737216,1965061492,12416867686521587
5.0031,disk0w,1977539706880,18762158,1160087649357
5.0031,disk5,24801524660224,49949569,451980958116150
5.0031,disk5w,225980416,35966,1254168700
5.0031,disk4,29227221988352,29266679,339914497344280
5.0031,disk4w,1447515719680,1489459,590195507948
5.0031,disk8,40772463495168,66176826,697173323794916
5.0031,disk8w,4128768,601,984243925
5.0031,ram,54472900608,12132696064,276770
5.0031,cpu,14865230,21334687,513406416
5.0031,gpu,0,0,0
5.2009,disk0,875719196413952,1965063464,12416887884209892
5.2009,disk0w,1977539706880,18762158,1160087649357
5.2009,disk5,24802009167872,49950568,451993681940482
5.2009,disk5w,225980416,35966,1254168700
5.2009,disk4,29227977782272,29267412,339926737116947
5.2009,disk4w,1447515719680,1489459,590195507948
5.2009,disk8,40773617690624,66178786,697204194312758
5.2009,disk8w,4128768,601,984243925
5.2009,ram,54472900608,12132696064,276770
5.2009,cpu,14865230,21334687,513406416
5.2009,gpu,0,0,0
5.4099,disk0,875720591904768,1965092211,12416924141251733
5.4099,disk0w,1977539706880,18762158,1160087649357
5.4099,disk5,24802705815552,49951999,452014036789470
5.4099,disk5w,225980416,35966,1254168700
5.4099,disk4,29228943995904,29268349,339943296721270
5.4099,disk4w,1447515719680,1489459,590195507948
5.4099,disk8,40775037224960,66181151,697242766081233
5.4099,disk8w,4128768,601,984243925
5.4099,ram,51158024192,13805535232,276770
5.4099,cpu,14865258,21334841,513407950
5.4099,gpu,0,0,0
5.6100,disk0,875721880666112,1965105305,12416951308964056
5.6100,disk0w,1977539706880,18762158,1160087649357
5.6100,disk5,24803134617600,49952875,452024595132548
5.6100,disk5w,225980416,35966,1254168700
5.6100,disk4,29229581710336,29268968,339953864959609
5.6100,disk4w,1447515719680,1489459,590195507948
5.6100,disk8,40776203618304,66183313,697271356979272
5.6100,disk8w,4128768,601,984243925
5.6100,ram,51158024192,13805535232,276770
5.6100,cpu,14865258,21334841,513407950
5.6100,gpu,0,0,0
5.8100,disk0,875722834608128,1965106892,12416966231600868
5.8100,disk0w,1977539710976,18762159,1160087669440
5.8100,disk5,24803565631488,49953764,452036595647333
5.8100,disk5w,225980416,35966,1254168700
5.8100,disk4,29230195799040,29269565,339964535118951
5.8100,disk4w,1447515719680,1489459,590195507948
5.8100,disk8,40777400313856,66186264,697304523981161
5.8100,disk8w,4128768,601,984243925
5.8100,ram,51158024192,13805535232,276770
5.8100,cpu,14865258,21334841,513407950
5.8100,gpu,100,3,0
6.0081,disk0,875724133109760,1965109516,12416986929804696
6.0081,disk0w,1977539710976,18762159,1160087669440
6.0081,disk5,24804320163840,49955314,452059232923742
6.0081,disk5w,225980416,35966,1254168700
6.0081,disk4,29231178445824,29270518,339981634664223
6.0081,disk4w,1447515719680,1489459,590195507948
6.0081,disk8,40778541570048,66187981,697332120331609
6.0081,disk8w,4128768,601,984243925
6.0081,ram,51158024192,13805535232,276770
6.0081,cpu,14865258,21334841,513407950
6.0081,gpu,0,0,0
6.2100,disk0,875725361156096,1965111619,12417005504797022
6.2100,disk0w,1977539710976,18762159,1160087669440
6.2100,disk5,24804992538624,49956689,452078341700195
6.2100,disk5w,225980416,35966,1254168700
6.2100,disk4,29232114529280,29271426,339998125038458
6.2100,disk4w,1447515719680,1489459,590195507948
6.2100,disk8,40779808397312,66190824,697366224499009
6.2100,disk8w,4128768,601,984243925
6.2100,ram,51158024192,13805535232,276770
6.2100,cpu,14865258,21334841,513407950
6.2100,gpu,0,0,0
6.4065,disk0,875726817849344,1965114395,12417030959706147
6.4065,disk0w,1977539710976,18762159,1160087669440
6.4065,disk5,24805548472320,49957830,452094659567317
6.4065,disk5w,225980416,35966,1254168700
6.4065,disk4,29232705057792,29271999,340006224845896
6.4065,disk4w,1447515719680,1489459,590195507948
6.4065,disk8,40781035517952,66193093,697397415575335
6.4065,disk8w,4128768,601,984243925
6.4065,ram,47092826112,16142450688,276770
6.4065,cpu,14865286,21335004,513409685
6.4065,gpu,0,0,0
6.6100,disk0,875728186535936,1965117013,12417054810236866
6.6100,disk0w,1977539731456,18762160,1160087697648
6.6100,disk5,24806127532032,49959017,452112360359549
6.6100,disk5w,225980416,35966,1254168700
6.6100,disk4,29233389401088,29272663,340017290649385
6.6100,disk4w,1447515719680,1489459,590195507948
6.6100,disk8,40782105614336,66195721,697426806176763
6.6100,disk8w,4128768,601,984243925
6.6100,ram,47092826112,16142450688,276770
6.6100,cpu,14865286,21335004,513409685
6.6100,gpu,84,5,0
6.8100,disk0,875729695600640,1965120000,12417080072881289
6.8100,disk0w,1977539731456,18762160,1160087697648
6.8100,disk5,24806864517120,49960529,452134232038531
6.8100,disk5w,225980416,35966,1254168700
6.8100,disk4,29234382894080,29273629,340034393390301
6.8100,disk4w,1447515719680,1489459,590195507948
6.8100,disk8,40783421995008,66198226,697464714331760
6.8100,disk8w,4128768,601,984243925
6.8100,ram,47092826112,16142450688,276770
6.8100,cpu,14865286,21335004,513409685
6.8100,gpu,0,0,0
7.0103,disk0,875730674429952,1965121915,12417095434655388
7.0103,disk0w,1977539731456,18762160,1160087697648
7.0103,disk5,24807308965888,49961436,452145345528019
7.0103,disk5w,225980416,35966,1254168700
7.0103,disk4,29235081278464,29274309,340045833706447
7.0103,disk4w,1447515719680,1489459,590195507948
7.0103,disk8,40784642451456,66200648,697494215896285
7.0103,disk8w,4128768,601,984243925
7.0103,ram,47092826112,16142450688,276770
7.0103,cpu,14865286,21335004,513409685
7.0103,gpu,24,2,0
7.2100,disk0,875732345286656,1965125099,12417122859100645
7.2100,disk0w,1977539768320,18762162,1160087739564
7.2100,disk5,24807882258432,49962613,452159768421376
7.2100,disk5w,225980416,35966,1254168700
7.2100,disk4,29235964015616,29275166,340060071475607
7.2100,disk4w,1447515719680,1489459,590195507948
7.2100,disk8,40785728825344,66202502,697517726304122
7.2100,disk8w,4128768,601,984243925
7.2100,ram,47092826112,16142450688,276770
7.2100,cpu,14865286,21335004,513409685
7.2100,gpu,0,0,0
7.4055,disk0,875733380575232,1965126770,12417138565703701
7.4055,disk0w,1977539776512,18762164,1160087778105
7.4055,disk5,24808338487296,49963550,452172433358527
7.4055,disk5w,225980416,35966,1254168700
7.4055,disk4,29237021684736,29276194,340084256119960
7.4055,disk4w,1447515719680,1489459,590195507948
7.4055,disk8,40786812700672,66204536,697544612486178
7.4055,disk8w,4128768,601,984243925
7.4055,ram,42522951680,18513379328,276770
7.4055,cpu,14865315,21335140,513411236
7.4055,gpu,100,0,0
7.6082,disk0,875734889918464,1965129234,12417162111437464
7.6082,disk0w,1977539776512,18762164,1160087778105
7.6082,disk5,24809083860992,49965078,452194551060031
7.6082,disk5w,225980416,35966,1254168700
7.6082,disk4,29237819700224,29276969,340095373144783
7.6082,disk4w,1447515719680,1489459,590195507948
7.6082,disk8,40788167133184,66207303,697581539446096
7.6082,disk8w,4128768,601,984243925
7.6082,ram,42522951680,18513379328,276770
7.6082,cpu,14865315,21335140,513411236
7.6082,gpu,0,0,0
7.8011,disk0,875736082853888,1965130971,12417179236188250
7.8011,disk0w,1977539780608,18762165,1160087786480
7.8011,disk5,24809616898048,49966164,452208825587552
7.8011,disk5w,225980416,35966,1254168700
7.8011,disk4,29238671127552,29277801,340110990742214
7.8011,disk4w,1447515719680,1489459,590195507948
7.8011,disk8,40789436475392,66209798,697614612260638
7.8011,disk8w,4128768,601,984243925
7.8011,ram,42522951680,18513379328,276770
7.8011,cpu,14865315,21335140,513411236
7.8011,gpu,0,0,0
8.0044,disk0,875737346256896,1965132589,12417196233241602
8.0044,disk0w,1977539780608,18762165,1160087786480
8.0044,disk5,24810637178880,49968267,452244027610877
8.0044,disk5w,225980416,35966,1254168700
8.0044,disk4,29239636227072,29278740,340127496669778
8.0044,disk4w,1447515719680,1489459,590195507948
8.0044,disk8,40790575499264,66211802,697642503479259
8.0044,disk8w,4128768,601,984243925
8.0044,ram,42522951680,18513379328,276770
8.0044,cpu,14865315,21335140,513411236
8.0044,gpu,8,0,0
8.2100,disk0,875738947497984,1965134455,12417219378076276
8.2100,disk0w,1977539780608,18762165,1160087786480
8.2100,disk5,24811421194240,49969870,452267930000512
8.2100,disk5w,225980416,35966,1254168700
8.2100,disk4,29240513590272,29279593,340140805212624
8.2100,disk4w,1447515719680,1489459,590195507948
8.2100,disk8,40791922456576,66214374,697674521734985
8.2100,disk8w,4128768,601,984243925
8.2100,ram,42522951680,18513379328,276770
8.2100,cpu,14865315,21335140,513411236
8.2100,gpu,0,0,0
8.4100,disk0,875740294197248,1965136231,12417239242770596
8.4100,disk0w,1977539780608,18762165,1160087786480
8.4100,disk5,24812005865472,49971072,452285118398894
8.4100,disk5w,225980416,35966,1254168700
8.4100,disk4,29241127744512,29280194,340147708734967
8.4100,disk4w,1447515719680,1489459,590195507948
8.4100,disk8,40793234831360,66217220,697710772166663
8.4100,disk8w,4128768,601,984243925
8.4100,ram,38058426368,20877033472,276770
8.4100,cpu,14865339,21335294,513412984
8.4100,gpu,0,0,0
8.6100,disk0,875741566251008,1965137869,12417256247955672
8.6100,disk0w,1977539780608,18762165,1160087786480
8.6100,disk5,24812581042176,49972248,452301426274377
8.6100,disk5w,225980416,35966,1254168700
8.6100,disk4,29241897235456,29280939,340158669301474
8.6100,disk4w,1447515719680,1489459,590195507948
8.6100,disk8,40794379671552,66219880,697742494129582
8.6100,disk8w,4128768,601,984243925
8.6100,ram,38058426368,20877033472,276770
8.6100,cpu,14865339,21335294,513412984
8.6100,gpu,0,0,0
8.8100,disk0,875743189495808,1965140552,12417284633795452
8.8100,disk0w,1977539780608,18762165,1160087786480
8.8100,disk5,24813339457536,49973812,452327768523094
8.8100,disk5w,225980416,35966,1254168700
8.8100,disk4,29242549072896,29281573,340167972273882
8.8100,disk4w,1447515719680,1489459,590195507948
8.8100,disk8,40795286861824,66221664,697760474149687
8.8100,disk8w,4128768,601,984243925
8.8100,ram,38058426368,20877033472,276770
8.8100,cpu,14865339,21335294,513412984
8.8100,gpu,0,0,0
9.0100,disk0,875744636694528,1965143083,12417307766155111
9.0100,disk0w,1977539788800,18762167,1160090251937
9.0100,disk5,24813915658240,49974994,452342044081020
9.0100,disk5w,225980416,35966,1254168700
9.0100,disk4,29243360998400,29282361,340180300600253
9.0100,disk4w,1447515719680,1489459,590195507948
9.0100,disk8,40796702619648,66224465,697804940889662
9.0100,disk8w,4128768,601,984243925
9.0100,ram,38058426368,20877033472,276770
9.0100,cpu,14865339,21335294,513412984
9.0100,gpu,0,0,0
9.2100,disk0,875745856581632,1965145185,12417326101329951
9.2100,disk0w,1977539788800,18762167,1160090251937
9.2100,disk5,24814551341056,49976294,452361072723643
9.2100,disk5w,225980416,35966,1254168700
9.2100,disk4,29244001858560,29282987,340189081015544
9.2100,disk4w,1447515719680,1489459,590195507948
9.2100,disk8,40797786609664,66226709,697829672245000
9.2100,disk8w,4128768,601,984243925
9.2100,ram,38058426368,20877033472,276770
9.2100,cpu,14865339,21335294,513412984
9.2100,gpu,0,0,0
9.4100,disk0,875747418386432,1965148308,12417351559832215
9.4100,disk0w,1977539788800,18762167,1160090251937
9.4100,disk5,24815217014784,49977663,452380832473600
9.4100,disk5w,225980416,35966,1254168700
9.4100,disk4,29244882859008,29283848,340202868491160
9.4100,disk4w,1447515719680,1489459,590195507948
9.4100,disk8,40798721738752,66227889,697848483671181
9.4100,disk8w,4128768,601,984243925
9.4100,ram,34950152192,22135291904,276770
9.4100,cpu,14865356,21335421,513414553
9.4100,gpu,26,0,0
9.6100,disk0,875748383506432,1965150284,12417366552021882
9.6100,disk0w,1977545670656,18762359,1160095248670
9.6100,disk5,24815725885440,49978705,452395322820226
9.6100,disk5w,225980416,35966,1254168700
9.6100,disk4,29245549655040,29284496,340213750917529
9.6100,disk4w,1447515719680,1489459,590195507948
9.6100,disk8,40800137807872,66230698,697892805684079
9.6100,disk8w,4128768,601,984243925
9.6100,ram,34950152192,22135291904,276770
9.6100,cpu,14865356,21335421,513414553
9.6100,gpu,0,0,0
9.8059,disk0,875749417730048,1965152166,12417381205578891
9.8059,disk0w,1977545670656,18762359,1160095248670
9.8059,disk5,24816452941824,49980196,452417961642990
9.8059,disk5w,225980416,35966,1254168700
9.8059,disk4,29246144443392,29285073,340222093507512
9.8059,disk4w,1447515719680,1489459,590195507948
9.8059,disk8,40801340909568,66232952,697921592770144
9.8059,disk8w,4128768,601,984243925
9.8059,ram,34950152192,22135291904,276770
9.8059,cpu,14865356,21335421,513414553
9.8059,gpu,0,0,0
10.0100,disk0,875750699757568,1965154433,12417402245984343
10.0100,disk0w,1977545670656,18762359,1160095248670
10.0100,disk5,24817129666560,49981585,452439137574602
10.0100,disk5w,225980416,35966,1254168700
10.0100,disk4,29246982026240,29285887,340236622270125
10.0100,disk4w,1447515719680,1489459,590195507948
10.0100,disk8,40802607679488,66235051,697959289612321
10.0100,disk8w,4128768,601,984243925
10.0100,ram,34950152192,22135291904,276770
10.0100,cpu,14865356,21335421,513414553
10.0100,gpu,0,0,0
10.2084,disk0,875751856484352,1965156328,12417420766776731
10.2084,disk0w,1977545670656,18762359,1160095248670
10.2084,disk5,24817629902848,49982614,452452690350922
10.2084,disk5w,225980416,35966,1254168700
10.2084,disk4,29247679165440,29286564,340248001535742
10.2084,disk4w,1447515719680,1489459,590195507948
10.2084,disk8,40803907913728,66238057,697997981697476
10.2084,disk8w,4128768,601,984243925
10.2084,ram,34950152192,22135291904,276770
10.2084,cpu,14865356,21335421,513414553
10.2084,gpu,0,0,0
10.4100,disk0,875753045577728,1965158116,12417437683287140
10.4100,disk0w,1977545670656,18762359,1160095248670
10.4100,disk5,24818295166976,49983977,452471553803013
10.4100,disk5w,225980416,35966,1254168700
10.4100,disk4,29248427406336,29287290,340258448290365
10.4100,disk4w,1447515719680,1489459,590195507948
10.4100,disk8,40805058324480,66240391,698022724211979
10.4100,disk8w,4128768,601,984243925
10.4100,ram,31355289600,23861035008,276770
10.4100,cpu,14865385,21335586,513416216
10.4100,gpu,0,0,0
10.6100,disk0,875754577408000,1965160587,12417461688822466
10.6100,disk0w,1977545670656,18762359,1160095248670
10.6100,disk5,24819018954752,49985462,452492961441257
10.6100,disk5w,225980416,35966,1254168700
10.6100,disk4,29249146844160,29287988,340267550714269
10.6100,disk4w,1447515719680,1489459,590195507948
10.6100,disk8,40806243440640,66242032,698052298343709
10.6100,disk8w,4128768,601,984243925
10.6100,ram,31355289600,23861035008,276770
10.6100,cpu,14865385,21335586,513416216
10.6100,gpu,0,0,0
10.8030,disk0,875755382075392,1965161743,12417474244084993
10.8030,disk0w,1977545670656,18762359,1160095248670
10.8030,disk5,24819452721152,49986356,452506367559581
10.8030,disk5w,225980416,35966,1254168700
10.8030,disk4,29249895363584,29288715,340285057077027
10.8030,disk4w,1447515719680,1489459,590195507948
10.8030,disk8,40807402043392,66245073,698084913788647
10.8030,disk8w,4128768,601,984243925
10.8030,ram,31355289600,23861035008,276770
10.8030,cpu,14865385,21335586,513416216
10.8030,gpu,16,0,0
11.0100,disk0,875756528005120,1965163380,12417490233650850
11.0100,disk0w,1977545670656,18762359,1160095248670
11.0100,disk5,24819910653952,49987293,452515770634014
11.0100,disk5w,225980416,35966,1254168700
11.0100,disk4,29250772612096,29289566,340299849988667
11.0100,disk4w,1447515719680,1489459,590195507948
11.0100,disk8,40808570320896,66247436,698112473198606
11.0100,disk8w,4128768,601,984243925
11.0100,ram,31355289600,23861035008,276770
11.0100,cpu,14865385,21335586,513416216
11.0100,gpu,0,0,0
11.2100,disk0,875757771304960,1965165175,12417511037719430
11.2100,disk0w,1977545670656,18762359,1160095248670
11.2100,disk5,24820340815872,49988176,452526456124970
11.2100,disk5w,225980416,35966,1254168700
