t_s,dev,v1,v2,v3
2.4050,disk4w,2195456,171,27582691
2.4050,disk8,3842606966784,3870759,47665414217119
2.4050,disk8w,322691072,41984,1713405139
2.4050,disk6,5465401010176,8966713,92172960526506
2.4050,disk6w,380928,53,8067940
2.4050,ram,56359354368,9459253248,282799
2.4050,cpu,15756149,22502345,541097248
2.4050,gpu,0,0,0
2.6050,disk0,928366816874496,2090968013,12846305524038177
2.6050,disk0w,2189372653568,19754847,1284856232200
2.6050,disk4,2944214374400,5962922,42962851666807
2.6050,disk4w,2195456,171,27582691
2.6050,disk8,3843710838784,3871834,47684533239018
2.6050,disk8w,322691072,41984,1713405139
2.6050,disk6,5466506487808,8967958,92194520242517
2.6050,disk6w,380928,53,8067940
2.6050,ram,56359354368,9459253248,282799
2.6050,cpu,15756149,22502345,541097248
2.6050,gpu,0,0,0
2.8050,disk0,928367767228416,2090969624,12846318247056716
2.8050,disk0w,2189372653568,19754847,1284856232200
2.8050,disk4,2944881416192,5964295,42983731644811
2.8050,disk4w,2195456,171,27582691
2.8050,disk8,3844364838912,3872471,47693908211884
2.8050,disk8w,322691072,41984,1713405139
2.8050,disk6,5467754207232,8970496,92224885800307
2.8050,disk6w,380928,53,8067940
2.8050,ram,56359354368,9459253248,282799
2.8050,cpu,15756149,22502345,541097248
2.8050,gpu,0,0,0
3.0050,disk0,928369312616448,2090971962,12846342074908115
3.0050,disk0w,2189372653568,19754847,1284856232200
3.0050,disk4,2945842280448,5966269,43015036712989
3.0050,disk4w,2195456,171,27582691
3.0050,disk8,3845244282880,3873324,47707321089093
3.0050,disk8w,322691072,41984,1713405139
3.0050,disk6,5468671072256,8971555,92242259988688
3.0050,disk6w,380928,53,8067940
3.0050,ram,56359354368,9459253248,282799
3.0050,cpu,15756149,22502345,541097248
3.0050,gpu,16,10,0
3.2026,disk0,928370483548160,2090973772,12846360001865765
3.2026,disk0w,2189372653568,19754847,1284856232200
3.2026,disk4,2946614360064,5967854,43041701213553
3.2026,disk4w,2195456,171,27582691
3.2026,disk8,3846001141760,3874058,47719248379812
3.2026,disk8w,322691072,41984,1713405139
3.2026,disk6,5469670463488,8972771,92266976372283
3.2026,disk6w,380928,53,8067940
3.2026,ram,54178430976,9314680832,282799
3.2026,cpu,15756190,22502487,541098840
3.2026,gpu,0,0,0
3.4050,disk0,928371817222144,2090976768,12846383240755464
3.4050,disk0w,2189372653568,19754847,1284856232200
3.4050,disk4,2947105683456,5968862,43055179046809
3.4050,disk4w,2195456,171,27582691
3.4050,disk8,3846755674112,3874791,47732219555403
3.4050,disk8w,322691072,41984,1713405139
3.4050,disk6,5470935070720,8974957,92292270423678
3.4050,disk6w,380928,53,8067940
3.4050,ram,54178430976,9314680832,282799
3.4050,cpu,15756190,22502487,541098840
3.4050,gpu,0,0,0
3.6050,disk0,928373449134080,2090980428,12846411319305212
3.6050,disk0w,2189372653568,19754847,1284856232200
3.6050,disk4,2947807574016,5970301,43075068787238
3.6050,disk4w,2195456,171,27582691
3.6050,disk8,3847685679104,3875695,47747337546983
3.6050,disk8w,322691072,41984,1713405139
3.6050,disk6,5471882622976,8976358,92315767322169
3.6050,disk6w,380928,53,8067940
3.6050,ram,54178430976,9314680832,282799
3.6050,cpu,15756190,22502487,541098840
3.6050,gpu,58,7,0
3.8050,disk0,928374637182976,2090983385,12846430027990514
3.8050,disk0w,2189372653568,19754847,1284856232200
3.8050,disk4,2948490680320,5971703,43094408175053
3.8050,disk4w,2195456,171,27582691
3.8050,disk8,3848547657728,3876529,47762717280088
3.8050,disk8w,322691072,41984,1713405139
3.8050,disk6,5473231009792,8978781,92348100357950
3.8050,disk6w,380928,53,8067940
3.8050,ram,54178430976,9314680832,282799
3.8050,cpu,15756190,22502487,541098840
3.8050,gpu,0,0,0
4.0025,disk0,928376063688704,2090987232,12846453607029174
4.0025,disk0w,2189372653568,19754847,1284856232200
4.0025,disk4,2949281544192,5973329,43120104579378
4.0025,disk4w,2195456,171,27582691
4.0025,disk8,3849422858240,3877382,47777842081010
4.0025,disk8w,322691072,41984,1713405139
4.0025,disk6,5474290784256,8980279,92370702897011
4.0025,disk6w,380928,53,8067940
4.0025,ram,54178430976,9314680832,282799
4.0025,cpu,15756190,22502487,541098840
4.0025,gpu,0,0,0
4.2050,disk0,928377081430016,2090989598,12846470277750474
4.2050,disk0w,2189372653568,19754847,1284856232200
4.2050,disk4,2949797853184,5974383,43134813916194
4.2050,disk4w,2195456,171,27582691
4.2050,disk8,3850068469760,3878007,47787879186678
4.2050,disk8w,322691072,41984,1713405139
4.2050,disk6,5475728431104,8982833,92413368439143
4.2050,disk6w,380928,53,8067940
4.2050,ram,50125357056,11658280960,282799
4.2050,cpu,15756249,22502675,541100464
4.2050,gpu,0,0,0
4.4050,disk0,928378243366912,2090992076,12846488096608613
4.4050,disk0w,2189372653568,19754847,1284856232200
4.4050,disk4,2950367410176,5975560,43149421904591
4.4050,disk4w,2195456,171,27582691
4.4050,disk8,3851068663808,3878978,47807128176438
4.4050,disk8w,322691072,41984,1713405139
4.4050,disk6,5476745541632,8984532,92442968349691
4.4050,disk6w,380928,53,8067940
4.4050,ram,50125357056,11658280960,282799
4.4050,cpu,15756249,22502675,541100464
4.4050,gpu,0,0,0
4.6015,disk0,928379081818112,2090994078,12846501120673379
4.6015,disk0w,2189372669952,19754849,1284856309116
4.6015,disk4,2950948534272,5976751,43166265921115
4.6015,disk4w,2195456,171,27582691
4.6015,disk8,3851826833408,3879717,47819043393697
4.6015,disk8w,322691072,41984,1713405139
4.6015,disk6,5477936691200,8986244,92479121553609
4.6015,disk6w,380928,53,8067940
4.6015,ram,50125357056,11658280960,282799
4.6015,cpu,15756249,22502675,541100464
4.6015,gpu,0,0,0
4.8050,disk0,928380117106688,2090996372,12846518678828703
4.8050,disk0w,2189372669952,19754849,1284856309116
4.8050,disk4,2951597783040,5978087,43187244233415
4.8050,disk4w,2195456,171,27582691
4.8050,disk8,3852739356672,3880601,47838412869642
4.8050,disk8w,322691072,41984,1713405139
4.8050,disk6,5478819637248,8988033,92494999921968
4.8050,disk6w,380928,53,8067940
4.8050,ram,50125357056,11658280960,282799
4.8050,cpu,15756249,22502675,541100464
4.8050,gpu,0,0,0
5.0050,disk0,928381398073344,2090998700,12846538700386460
5.0050,disk0w,2189372669952,19754849,1284856309116
5.0050,disk4,2952247031808,5979422,43204397346827
5.0050,disk4w,2195456,171,27582691
5.0050,disk8,3853899950080,3881728,47860798736527
5.0050,disk8w,322691072,41984,1713405139
5.0050,disk6,5479909615616,8990038,92524762435069
5.0050,disk6w,380928,53,8067940
5.0050,ram,50125357056,11658280960,282799
5.0050,cpu,15756249,22502675,541100464
5.0050,gpu,0,0,0
5.2050,disk0,928382629167104,2091001114,12846558269515390
5.2050,disk0w,2189372669952,19754849,1284856309116
5.2050,disk4,2953036167168,5981038,43228954381709
5.2050,disk4w,2195456,171,27582691
5.2050,disk8,3854916528128,3882716,47879550135313
5.2050,disk8w,322691072,41984,1713405139
5.2050,disk6,5480735369216,8991384,92543258508764
5.2050,disk6w,380928,53,8067940
5.2050,ram,49014128640,12299091968,282799
5.2050,cpu,15756293,22502817,541102047
5.2050,gpu,0,0,0
5.4050,disk0,928383380914176,2091002555,12846570242592019
5.4050,disk0w,2189372669952,19754849,1284856309116
5.4050,disk4,2953703790592,5982407,43250403559872
5.4050,disk4w,2195456,171,27582691
5.4050,disk8,3855698831360,3883477,47893453692134
5.4050,disk8w,322691072,41984,1713405139
5.4050,disk6,5481845762048,8993397,92568389933204
5.4050,disk6w,380928,53,8067940
5.4050,ram,49014128640,12299091968,282799
5.4050,cpu,15756293,22502817,541102047
5.4050,gpu,0,0,0
5.6050,disk0,928384701501440,2091004395,12846589570226034
5.6050,disk0w,2189372669952,19754849,1284856309116
5.6050,disk4,2954272389120,5983573,43264229087652
5.6050,disk4w,2195456,171,27582691
5.6050,disk8,3856563120128,3884315,47906763948552
5.6050,disk8w,322691072,41984,1713405139
5.6050,disk6,5483066509312,8995240,92601746113340
5.6050,disk6w,380928,53,8067940
5.6050,ram,49014128640,12299091968,282799
5.6050,cpu,15756293,22502817,541102047
5.6050,gpu,0,0,0
5.8041,disk0,928386170933248,2091006906,12846613985688962
5.8041,disk0w,2189372669952,19754849,1284856309116
5.8041,disk4,2955035809792,5985141,43286987263172
5.8041,disk4w,2195456,171,27582691
5.8041,disk8,3857617987584,3885340,47924906083275
5.8041,disk8w,322691072,41984,1713405139
5.8041,disk6,5484225529856,8997027,92633808912248
5.8041,disk6w,380928,53,8067940
5.8041,ram,49014128640,12299091968,282799
5.8041,cpu,15756293,22502817,541102047
5.8041,gpu,0,0,0
6.0031,disk0,928386979270656,2091017350,12846631274376647
6.0031,disk0w,2189372669952,19754849,1284856309116
6.0031,disk4,2955421218816,5985928,43297180040752
6.0031,disk4w,2195456,171,27582691
6.0031,disk8,3858208581632,3885913,47933612800456
