t_s,dev,v1,v2,v3
0.2100,disk0,888449620115456,1994927005,12520378663435736
0.2100,disk0w,1978488492032,18802667,1161258014356
0.2100,disk5,29535911598080,59469773,513920879064624
0.2100,disk5w,225980416,35966,1254168700
0.2100,disk4,33550157083648,33605726,372272760893884
0.2100,disk4w,1447544629248,1492862,590381292742
0.2100,disk8,48730347657216,79223325,806857274025876
0.2100,disk8w,4128768,601,984243925
0.2100,ram,73397354496,4590714880,278005
0.2100,cpu,14922192,21511224,516264564
0.2100,gpu,0,0,0
0.4100,disk0,888449620410368,1994927010,12520378664412151
0.4100,disk0w,1978488492032,18802667,1161258014356
0.4100,disk5,29535911598080,59469773,513920879064624
0.4100,disk5w,225980416,35966,1254168700
0.4100,disk4,33550157083648,33605726,372272760893884
0.4100,disk4w,1447544629248,1492862,590381292742
0.4100,disk8,48730347657216,79223325,806857274025876
0.4100,disk8w,4128768,601,984243925
0.4100,ram,73478684672,4597137408,278005
0.4100,cpu,14922235,21511293,516266210
0.4100,gpu,0,0,0
0.6083,disk0,888449620410368,1994927010,12520378664412151
0.6083,disk0w,1978488492032,18802667,1161258014356
0.6083,disk5,29535911598080,59469773,513920879064624
0.6083,disk5w,225980416,35966,1254168700
0.6083,disk4,33550157083648,33605726,372272760893884
0.6083,disk4w,1447544629248,1492862,590381292742
0.6083,disk8,48730347657216,79223325,806857274025876
0.6083,disk8w,4128768,601,984243925
0.6083,ram,73478684672,4597137408,278005
0.6083,cpu,14922235,21511293,516266210
0.6083,gpu,0,0,0
0.8098,disk0,888449620410368,1994927010,12520378664412151
0.8098,disk0w,1978488492032,18802667,1161258014356
0.8098,disk5,29535911598080,59469773,513920879064624
0.8098,disk5w,225980416,35966,1254168700
0.8098,disk4,33550157083648,33605726,372272760893884
0.8098,disk4w,1447544629248,1492862,590381292742
0.8098,disk8,48730347657216,79223325,806857274025876
0.8098,disk8w,4128768,601,984243925
0.8098,ram,73478684672,4597137408,278005
0.8098,cpu,14922235,21511293,516266210
0.8098,gpu,0,0,0
1.0092,disk0,888449620430848,1994927015,12520378665105858
1.0092,disk0w,1978488492032,18802667,1161258014356
1.0092,disk5,29535911598080,59469773,513920879064624
1.0092,disk5w,225980416,35966,1254168700
1.0092,disk4,33550157083648,33605726,372272760893884
1.0092,disk4w,1447544629248,1492862,590381292742
1.0092,disk8,48730347657216,79223325,806857274025876
1.0092,disk8w,4128768,601,984243925
1.0092,ram,73478684672,4597137408,278005
1.0092,cpu,14922235,21511293,516266210
1.0092,gpu,0,0,0
1.2046,disk0,888449626288128,1994927130,12520378681916446
1.2046,disk0w,1978488492032,18802667,1161258014356
1.2046,disk5,29535911598080,59469773,513920879064624
1.2046,disk5w,225980416,35966,1254168700
1.2046,disk4,33550157083648,33605726,372272760893884
1.2046,disk4w,1447544629248,1492862,590381292742
1.2046,disk8,48730347657216,79223325,806857274025876
1.2046,disk8w,4128768,601,984243925
1.2046,ram,73478684672,4597137408,278005
1.2046,cpu,14922235,21511293,516266210
1.2046,gpu,0,0,0
1.4100,disk0,888449626415104,1994927141,12520378683256818
1.4100,disk0w,1978488532992,18802672,1161258127520
1.4100,disk5,29535911598080,59469773,513920879064624
1.4100,disk5w,225980416,35966,1254168700
1.4100,disk4,33550157083648,33605726,372272760893884
1.4100,disk4w,1447544629248,1492862,590381292742
1.4100,disk8,48730541692928,79223671,806859077920264
1.4100,disk8w,4128768,601,984243925
1.4100,ram,72167342080,4568809472,278005
1.4100,cpu,14922286,21511359,516267893
1.4100,gpu,0,0,0
1.6100,disk0,888449626427392,1994927144,12520378683592483
1.6100,disk0w,1978488532992,18802672,1161258127520
1.6100,disk5,29535911598080,59469773,513920879064624
1.6100,disk5w,225980416,35966,1254168700
1.6100,disk4,33550157083648,33605726,372272760893884
1.6100,disk4w,1447544629248,1492862,590381292742
1.6100,disk8,48731522439168,79224653,806867201345971
1.6100,disk8w,4128768,601,984243925
1.6100,ram,72170323968,4568809472,278005
1.6100,cpu,14922288,21511363,516267976
1.6100,gpu,0,0,0
1.8100,disk0,888450020335616,1994928578,12520379754061018
1.8100,disk0w,1978488532992,18802672,1161258127520
1.8100,disk5,29535911598080,59469773,513920879064624
1.8100,disk5w,225980416,35966,1254168700
1.8100,disk4,33550157083648,33605726,372272760893884
1.8100,disk4w,1447544629248,1492862,590381292742
1.8100,disk8,48731522439168,79224653,806867201345971
1.8100,disk8w,4128768,601,984243925
1.8100,ram,72170323968,4568809472,278005
1.8100,cpu,14922288,21511363,516267976
1.8100,gpu,0,0,0
2.0100,disk0,888450624315392,1994929900,12520380732544673
2.0100,disk0w,1978488532992,18802672,1161258127520
2.0100,disk5,29535911598080,59469773,513920879064624
2.0100,disk5w,225980416,35966,1254168700
2.0100,disk4,33550157083648,33605726,372272760893884
2.0100,disk4w,1447544629248,1492862,590381292742
2.0100,disk8,48731522439168,79224653,806867201345971
2.0100,disk8w,4128768,601,984243925
2.0100,ram,72170323968,4568809472,278005
2.0100,cpu,14922288,21511363,516267976
2.0100,gpu,0,0,0
2.2100,disk0,888450825547776,1994930295,12520381021724004
2.2100,disk0w,1978488532992,18802672,1161258127520
2.2100,disk5,29535911598080,59469773,513920879064624
2.2100,disk5w,225980416,35966,1254168700
2.2100,disk4,33550157083648,33605726,372272760893884
2.2100,disk4w,1447544629248,1492862,590381292742
2.2100,disk8,48731522439168,79224653,806867201345971
2.2100,disk8w,4128768,601,984243925
2.2100,ram,72170323968,4568809472,278005
2.2100,cpu,14922288,21511363,516267976
2.2100,gpu,0,0,0
2.4100,disk0,888450825871360,1994930306,12520381023470501
2.4100,disk0w,1978488532992,18802672,1161258127520
2.4100,disk5,29535911598080,59469773,513920879064624
2.4100,disk5w,225980416,35966,1254168700
2.4100,disk4,33550157083648,33605726,372272760893884
2.4100,disk4w,1447544629248,1492862,590381292742
2.4100,disk8,48732581304320,79227268,806886721299129
2.4100,disk8w,4128768,601,984243925
2.4100,ram,67139256320,6909362176,278005
2.4100,cpu,14922368,21511428,516269544
2.4100,gpu,0,0,0
2.6100,disk0,888450825887744,1994930310,12520381024000125
2.6100,disk0w,1978494500864,18802873,1161262146164
2.6100,disk5,29535911598080,59469773,513920879064624
2.6100,disk5w,225980416,35966,1254168700
2.6100,disk4,33550157083648,33605726,372272760893884
2.6100,disk4w,1447544629248,1492862,590381292742
2.6100,disk8,48733782145024,79231628,806915860875177
2.6100,disk8w,4128768,601,984243925
2.6100,ram,64284508160,8594341888,278005
2.6100,cpu,14922368,21511430,516269595
2.6100,gpu,58,1,0
2.8100,disk0,888451584253952,1994931567,12520391545739370
2.8100,disk0w,1978494500864,18802873,1161262146164
2.8100,disk5,29536452679680,59470882,513948712836345
2.8100,disk5w,225980416,35966,1254168700
2.8100,disk4,33550698836992,33606252,372279962933920
2.8100,disk4w,1447544629248,1492862,590381292742
2.8100,disk8,48734702311424,79233150,806935326835131
2.8100,disk8w,4128768,601,984243925
2.8100,ram,64284508160,8594341888,278005
2.8100,cpu,14922368,21511430,516269595
2.8100,gpu,0,0,0
3.0098,disk0,888453019295744,1994934072,12520415922737960
3.0098,disk0w,1978494500864,18802873,1161262146164
3.0098,disk5,29536981981184,59471973,513963600233424
3.0098,disk5w,225980416,35966,1254168700
3.0098,disk4,33551385392128,33606919,372290531948864
3.0098,disk4w,1447544629248,1492862,590381292742
3.0098,disk8,48735577298944,79234085,806953374633450
3.0098,disk8w,4128768,601,984243925
