t_s,dev,v1,v2,v3
0.2051,disk0,942752038252544,2127009069,12938419253082920
0.2051,disk0w,2190380187648,19813358,1286418406360
0.2051,disk4,8469644167168,17067210,96298153718657
0.2051,disk4w,2195456,171,27582691
0.2051,disk8,8078178887680,8170504,65536897432022
0.2051,disk8w,356478976,46723,2473036605
0.2051,disk6,14718900299776,23967843,199061841631157
0.2051,disk6w,491520,70,201274851
0.2051,ram,65648099328,5758844928,284577
0.2051,cpu,15843532,22718444,543508637
0.2051,gpu,24,24,0
0.4051,disk0,942752038252544,2127009069,12938419253082920
0.4051,disk0w,2190380195840,19813360,1286418469151
0.4051,disk4,8469644167168,17067210,96298153718657
0.4051,disk4w,2195456,171,27582691
0.4051,disk8,8078178887680,8170504,65536897432022
0.4051,disk8w,356478976,46723,2473036605
0.4051,disk6,14718900299776,23967843,199061841631157
0.4051,disk6w,491520,70,201274851
0.4051,ram,65648099328,5758844928,284577
0.4051,cpu,15843532,22718444,543508637
0.4051,gpu,0,0,0
0.6013,disk0,942752038252544,2127009069,12938419253082920
0.6013,disk0w,2190380195840,19813360,1286418469151
0.6013,disk4,8469644167168,17067210,96298153718657
0.6013,disk4w,2195456,171,27582691
0.6013,disk8,8078178887680,8170504,65536897432022
0.6013,disk8w,356478976,46723,2473036605
0.6013,disk6,14718900299776,23967843,199061841631157
0.6013,disk6w,491520,70,201274851
0.6013,ram,65648099328,5758844928,284577
0.6013,cpu,15843532,22718444,543508637
0.6013,gpu,0,0,0
0.8053,disk0,942752038252544,2127009069,12938419253082920
0.8053,disk0w,2190380195840,19813360,1286418469151
0.8053,disk4,8469644167168,17067210,96298153718657
0.8053,disk4w,2195456,171,27582691
0.8053,disk8,8078178887680,8170504,65536897432022
0.8053,disk8w,356478976,46723,2473036605
0.8053,disk6,14718900299776,23967843,199061841631157
0.8053,disk6w,491520,70,201274851
0.8053,ram,65648099328,5758844928,284577
0.8053,cpu,15843532,22718444,543508637
0.8053,gpu,24,24,0
1.0026,disk0,942752038268928,2127009070,12938419253268003
1.0026,disk0w,2190380195840,19813360,1286418469151
1.0026,disk4,8469644167168,17067210,96298153718657
1.0026,disk4w,2195456,171,27582691
1.0026,disk8,8078178887680,8170504,65536897432022
1.0026,disk8w,356478976,46723,2473036605
1.0026,disk6,14718900299776,23967843,199061841631157
1.0026,disk6w,491520,70,201274851
1.0026,ram,65648099328,5758844928,284577
1.0026,cpu,15843532,22718444,543508637
1.0026,gpu,0,0,0
1.2050,disk0,942752044216320,2127009187,12938419270138132
1.2050,disk0w,2190380195840,19813360,1286418469151
1.2050,disk4,8469644167168,17067210,96298153718657
1.2050,disk4w,2195456,171,27582691
1.2050,disk8,8078178887680,8170504,65536897432022
1.2050,disk8w,356478976,46723,2473036605
1.2050,disk6,14718900299776,23967843,199061841631157
1.2050,disk6w,491520,70,201274851
1.2050,ram,65522089984,6178979840,284577
1.2050,cpu,15843615,22718518,543510334
1.2050,gpu,0,0,0
1.4005,disk0,942752044216320,2127009187,12938419270138132
1.4005,disk0w,2190380208128,19813363,1286418550150
1.4005,disk4,8469644167168,17067210,96298153718657
1.4005,disk4w,2195456,171,27582691
1.4005,disk8,8078178887680,8170504,65536897432022
1.4005,disk8w,356478976,46723,2473036605
1.4005,disk6,14718999963648,23968099,199063005608991
1.4005,disk6w,491520,70,201274851
1.4005,ram,65522089984,6178979840,284577
1.4005,cpu,15843618,22718525,543510402
1.4005,gpu,0,0,0
1.6005,disk0,942752044216320,2127009187,12938419270138132
1.6005,disk0w,2190380257280,19813364,1286418586275
1.6005,disk4,8469644167168,17067210,96298153718657
1.6005,disk4w,2195456,171,27582691
1.6005,disk8,8078178887680,8170504,65536897432022
1.6005,disk8w,356478976,46723,2473036605
1.6005,disk6,14720075081728,23969171,199071640127051
1.6005,disk6w,491520,70,201274851
1.6005,ram,65522089984,6178979840,284577
1.6005,cpu,15843618,22718525,543510402
1.6005,gpu,0,0,0
1.8055,disk0,942752044216320,2127009187,12938419270138132
1.8055,disk0w,2190380257280,19813364,1286418586275
1.8055,disk4,8469644167168,17067210,96298153718657
1.8055,disk4w,2195456,171,27582691
1.8055,disk8,8078178887680,8170504,65536897432022
1.8055,disk8w,356478976,46723,2473036605
1.8055,disk6,14721194731520,23972018,199092485248349
1.8055,disk6w,491520,70,201274851
1.8055,ram,65522089984,6178979840,284577
1.8055,cpu,15843618,22718525,543510402
1.8055,gpu,0,0,0
2.0055,disk0,942752044580864,2127009198,12938419272274462
2.0055,disk0w,2190380257280,19813364,1286418586275
2.0055,disk4,8469644167168,17067210,96298153718657
2.0055,disk4w,2195456,171,27582691
2.0055,disk8,8078178887680,8170504,65536897432022
2.0055,disk8w,356478976,46723,2473036605
2.0055,disk6,14722260305920,23975881,199116824688113
2.0055,disk6w,491520,70,201274851
2.0055,ram,65522089984,6178979840,284577
2.0055,cpu,15843618,22718525,543510402
2.0055,gpu,0,0,0
2.2015,disk0,942752957038592,2127010694,12938433075679188
2.2015,disk0w,2190380257280,19813364,1286418586275
2.2015,disk4,8470223226880,17068400,96315857621052
2.2015,disk4w,2195456,171,27582691
2.2015,disk8,8078705305600,8171015,65543396353438
2.2015,disk8w,356478976,46723,2473036605
2.2015,disk6,14723422365696,23977863,199143558148585
2.2015,disk6w,491520,70,201274851
2.2015,ram,56523931648,10959962112,284577
2.2015,cpu,15843685,22718653,543511912
2.2015,gpu,0,0,0
2.4023,disk0,942754868772864,2127013807,12938463775323969
2.4023,disk0w,2190380257280,19813364,1286418586275
2.4023,disk4,8470868420608,17069719,96330266886621
2.4023,disk4w,2195456,171,27582691
2.4023,disk8,8079380834304,8171668,65550988246941
2.4023,disk8w,356478976,46723,2473036605
2.4023,disk6,14724687947776,23979276,199169320715901
2.4023,disk6w,491520,70,201274851
2.4023,ram,56523931648,10959962112,284577
2.4023,cpu,15843685,22718653,543511927
2.4023,gpu,0,0,0
2.6056,disk0,942755563470848,2127015132,12938475154521229
2.6056,disk0w,2190380257280,19813364,1286418586275
2.6056,disk4,8471352551424,17070715,96345801935993
2.6056,disk4w,2195456,171,27582691
2.6056,disk8,8079887263744,8172161,65559344766849
2.6056,disk8w,356478976,46723,2473036605
2.6056,disk6,14725582018560,23981399,199187380318257
2.6056,disk6w,491520,70,201274851
2.6056,ram,56523931648,10959962112,284577
2.6056,cpu,15843685,22718653,543511927
2.6056,gpu,0,0,0
2.8016,disk0,942756886855680,2127017131,12938494110288531
2.8016,disk0w,2190380257280,19813364,1286418586275
2.8016,disk4,8472180410368,17072411,96371703682301
2.8016,disk4w,2195456,171,27582691
2.8016,disk8,8080683182080,8172933,65571368477100
2.8016,disk8w,356478976,46723,2473036605
2.8016,disk6,14726741121024,23982727,199214389926955
2.8016,disk6w,491520,70,201274851
2.8016,ram,56523931648,10959962112,284577
2.8016,cpu,15843685,22718653,543511927
2.8016,gpu,0,0,0
