t_s,dev,v1,v2,v3
0.2100,disk0,898018464575488,2018873647,12600206286226436
0.2100,disk0w,1979244810240,18832260,1162409933379
0.2100,disk5,33352797530112,67144644,568762111685973
0.2100,disk5w,225980416,35966,1254168700
0.2100,disk4,36889651606528,36956455,398913525753067
0.2100,disk4w,1447555213312,1494544,591072277427
0.2100,disk8,54920455837696,89210681,898304323972843
0.2100,disk8w,4128768,601,984243925
0.2100,ram,55047651328,4601692160,278951
0.2100,cpu,14951695,21640067,518023335
0.2100,gpu,0,0,0
0.4100,disk0,898018464608256,2018873649,12600206287575810
0.4100,disk0w,1979244810240,18832260,1162409933379
0.4100,disk5,33352797530112,67144644,568762111685973
0.4100,disk5w,225980416,35966,1254168700
0.4100,disk4,36889651606528,36956455,398913525753067
0.4100,disk4w,1447555213312,1494544,591072277427
0.4100,disk8,54920455837696,89210681,898304323972843
0.4100,disk8w,4128768,601,984243925
0.4100,ram,67554148352,4379344896,278951
0.4100,cpu,14951741,21640141,518025086
0.4100,gpu,0,0,0
0.6054,disk0,898018464608256,2018873649,12600206287575810
0.6054,disk0w,1979244810240,18832260,1162409933379
0.6054,disk5,33352797530112,67144644,568762111685973
0.6054,disk5w,225980416,35966,1254168700
0.6054,disk4,36889651606528,36956455,398913525753067
0.6054,disk4w,1447555213312,1494544,591072277427
0.6054,disk8,54920455837696,89210681,898304323972843
0.6054,disk8w,4128768,601,984243925
0.6054,ram,67554148352,4379344896,278951
0.6054,cpu,14951741,21640141,518025086
0.6054,gpu,0,0,0
0.8100,disk0,898018464641024,2018873657,12600206289678515
0.8100,disk0w,1979244830720,18832265,1162410063962
0.8100,disk5,33352797530112,67144644,568762111685973
0.8100,disk5w,225980416,35966,1254168700
0.8100,disk4,36889651606528,36956455,398913525753067
0.8100,disk4w,1447555213312,1494544,591072277427
0.8100,disk8,54920455837696,89210681,898304323972843
0.8100,disk8w,4128768,601,984243925
0.8100,ram,67554148352,4379344896,278951
0.8100,cpu,14951741,21640141,518025086
0.8100,gpu,0,0,0
1.0100,disk0,898018464641024,2018873657,12600206289678515
1.0100,disk0w,1979244830720,18832265,1162410063962
1.0100,disk5,33352797530112,67144644,568762111685973
1.0100,disk5w,225980416,35966,1254168700
1.0100,disk4,36889651606528,36956455,398913525753067
1.0100,disk4w,1447555213312,1494544,591072277427
1.0100,disk8,54920455837696,89210681,898304323972843
1.0100,disk8w,4128768,601,984243925
1.0100,ram,67554148352,4379344896,278951
1.0100,cpu,14951741,21640141,518025086
1.0100,gpu,0,0,0
1.2100,disk0,898018472865792,2018874355,12600206353667873
1.2100,disk0w,1979244830720,18832265,1162410063962
1.2100,disk5,33352797530112,67144644,568762111685973
1.2100,disk5w,225980416,35966,1254168700
1.2100,disk4,36889651606528,36956455,398913525753067
1.2100,disk4w,1447555213312,1494544,591072277427
