t_s,dev,v1,v2,v3
1.6023,disk8w,4128768,601,984243925
1.6023,ram,82980716544,4367761408,279971
1.6023,cpu,14987789,21822030,520667439
1.6023,gpu,0,0,0
1.8100,disk0,913037251895296,2055133899,12708047928081758
1.8100,disk0w,1979754319872,18868723,1163894553020
1.8100,disk5,38989391853568,78473507,628033797564158
1.8100,disk5w,225980416,35966,1254168700
1.8100,disk4,41446410646528,41568246,422288978904533
1.8100,disk4w,1447560398848,1495270,591099736239
1.8100,disk8,64349444147200,104407874,1010817292179434
1.8100,disk8w,4128768,601,984243925
1.8100,ram,82980716544,4367761408,279971
1.8100,cpu,14987789,21822030,520667439
1.8100,gpu,23,2,0
2.0100,disk0,913037798682624,2055135765,12708049209317928
2.0100,disk0w,1979754340352,18868725,1163894587894
2.0100,disk5,38989391853568,78473507,628033797564158
2.0100,disk5w,225980416,35966,1254168700
2.0100,disk4,41446410646528,41568246,422288978904533
2.0100,disk4w,1447560398848,1495270,591099736239
2.0100,disk8,64349444147200,104407874,1010817292179434
2.0100,disk8w,4128768,601,984243925
2.0100,ram,79773581312,5685673984,279971
2.0100,cpu,14987882,21822091,520669087
2.0100,gpu,0,0,0
2.2100,disk0,913038393749504,2055136927,12708050099604330
2.2100,disk0w,1979754356736,18868729,1163894671559
2.2100,disk5,38989391853568,78473507,628033797564158
2.2100,disk5w,225980416,35966,1254168700
2.2100,disk4,41446410646528,41568246,422288978904533
2.2100,disk4w,1447560398848,1495270,591099736239
2.2100,disk8,64349444147200,104407874,1010817292179434
2.2100,disk8w,4128768,601,984243925
2.2100,ram,79550840832,5685673984,279971
2.2100,cpu,14987889,21822092,520669214
2.2100,gpu,0,0,0
2.4068,disk0,913038448689152,2055137097,12708050179884856
2.4068,disk0w,1979762028544,18868980,1163900661064
2.4068,disk5,38989391853568,78473507,628033797564158
2.4068,disk5w,225980416,35966,1254168700
2.4068,disk4,41446410646528,41568246,422288978904533
2.4068,disk4w,1447560398848,1495270,591099736239
2.4068,disk8,64349455943680,104407907,1010817318642798
2.4068,disk8w,4128768,601,984243925
2.4068,ram,79550840832,5685673984,279971
2.4068,cpu,14987889,21822092,520669214
2.4068,gpu,0,0,0
2.6014,disk0,913038448701440,2055137100,12708050180241480
2.6014,disk0w,1979762028544,18868980,1163900661064
2.6014,disk5,38989391853568,78473507,628033797564158
2.6014,disk5w,225980416,35966,1254168700
2.6014,disk4,41446410646528,41568246,422288978904533
2.6014,disk4w,1447560398848,1495270,591099736239
2.6014,disk8,64350656661504,104411023,1010839501948192
2.6014,disk8w,4128768,601,984243925
2.6014,ram,79550840832,5685673984,279971
2.6014,cpu,14987889,21822092,520669214
2.6014,gpu,0,0,0
2.8075,disk0,913038588862464,2055137241,12708051022538643
2.8075,disk0w,1979762028544,18868980,1163900661064
2.8075,disk5,38989420173312,78473563,628034293591180
2.8075,disk5w,225980416,35966,1254168700
2.8075,disk4,41446481392640,41568314,422289355122885
2.8075,disk4w,1447560398848,1495270,591099736239
2.8075,disk8,64351965399040,104415641,1010869360298083
2.8075,disk8w,4128768,601,984243925
2.8075,ram,79550840832,5685673984,279971
2.8075,cpu,14987889,21822092,520669214
2.8075,gpu,0,0,0
3.0100,disk0,913039624380416,2055139227,12708067932107714
3.0100,disk0w,1979762028544,18868980,1163900661064
3.0100,disk5,38990199027712,78475162,628060611199553
3.0100,disk5w,225980416,35966,1254168700
3.0100,disk4,41447320318976,41569129,422303356730330
3.0100,disk4w,1447560398848,1495270,591099736239
3.0100,disk8,64352933758976,104416725,1010890512495807
3.0100,disk8w,4128768,601,984243925
3.0100,ram,70054887424,8755953664,279971
3.0100,cpu,14987962,21822220,520670668
3.0100,gpu,0,0,0
3.2035,disk0,913040744046592,2055141170,12708085395970646
3.2035,disk0w,1979767689216,18869114,1163904958601
3.2035,disk5,38990535702528,78475847,628067101422244
3.2035,disk5w,225980416,35966,1254168700
3.2035,disk4,41448052257792,41569841,422315855258096
3.2035,disk4w,1447560398848,1495270,591099736239
3.2035,disk8,64354034223104,104417911,1010916943860500
3.2035,disk8w,4128768,601,984243925
3.2035,ram,70054346752,9207414784,279971
3.2035,cpu,14987968,21822228,520670773
3.2035,gpu,10,1,0
3.4032,disk0,913041993261056,2055143312,12708105310072391
3.4032,disk0w,1979767689216,18869114,1163904958601
3.4032,disk5,38991234316288,78477280,628087991887267
3.4032,disk5w,225980416,35966,1254168700
3.4032,disk4,41448761979904,41570530,422325940191779
3.4032,disk4w,1447560398848,1495270,591099736239
3.4032,disk8,64355127035904,104419701,1010940463046806
3.4032,disk8w,4128768,601,984243925
3.4032,ram,70054346752,9207414784,279971
3.4032,cpu,14987968,21822228,520670773
3.4032,gpu,46,0,0
3.6100,disk0,913042958360576,2055144739,12708119067740618
3.6100,disk0w,1979767689216,18869114,1163904958601
3.6100,disk5,38991838304256,78478515,628106831043478
3.6100,disk5w,225980416,35966,1254168700
3.6100,disk4,41449379279872,41571128,422335043196126
3.6100,disk4w,1447560398848,1495270,591099736239
3.6100,disk8,64356149950464,104421442,1010963484322197
3.6100,disk8w,4128768,601,984243925
3.6100,ram,70054346752,9207414784,279971
3.6100,cpu,14987968,21822228,520670773
3.6100,gpu,17,0,0
3.8055,disk0,913043918495744,2055146256,12708132761280410
3.8055,disk0w,1979767689216,18869114,1163904958601
3.8055,disk5,38992662460416,78480212,628135789043696
3.8055,disk5w,225980416,35966,1254168700
3.8055,disk4,41450029577216,41571759,422345267077996
3.8055,disk4w,1447560398848,1495270,591099736239
3.8055,disk8,64357089392640,104422539,1010986186863381
3.8055,disk8w,4128768,601,984243925
3.8055,ram,70054346752,9207414784,279971
3.8055,cpu,14987968,21822228,520670773
3.8055,gpu,10,1,0
4.0100,disk0,913044629454848,2055147439,12708142037931551
4.0100,disk0w,1979767689216,18869114,1163904958601
4.0100,disk5,38993268062208,78481450,628155316751652
4.0100,disk5w,225980416,35966,1254168700
4.0100,disk4,41450490557440,41572205,422350955095885
4.0100,disk4w,1447560398848,1495270,591099736239
4.0100,disk8,64358260275200,104424566,1011007460022177
4.0100,disk8w,4128768,601,984243925
4.0100,ram,66162573312,10907238400,279971
4.0100,cpu,14987986,21822332,520672321
4.0100,gpu,0,0,0
4.2100,disk0,913045836120064,2055150297,12708162321894372
4.2100,disk0w,1979767689216,18869114,1163904958601
4.2100,disk5,38994041878528,78483041,628181822347467
4.2100,disk5w,225980416,35966,1254168700
4.2100,disk4,41451288785920,41572981,422365407729124
4.2100,disk4w,1447560398848,1495270,591099736239
4.2100,disk8,64359118215168,104425776,1011028997719789
4.2100,disk8w,4128768,601,984243925
4.2100,ram,66147631104,10907992064,279971
4.2100,cpu,14987987,21822343,520672412
4.2100,gpu,59,1,0
4.4100,disk0,913047029334016,2055153231,12708181771092086
4.4100,disk0w,1979767705600,18869118,1163905040100
4.4100,disk5,38994720888832,78484428,628201081751046
4.4100,disk5w,225980416,35966,1254168700
4.4100,disk4,41452087473152,41573755,422378648886155
4.4100,disk4w,1447560398848,1495270,591099736239
4.4100,disk8,64360158124032,104427650,1011049079715349
4.4100,disk8w,4128768,601,984243925
4.4100,ram,66147631104,10907992064,279971
4.4100,cpu,14987987,21822343,520672412
4.4100,gpu,81,0,0
4.6078,disk0,913048206671872,2055156368,12708200764143739
4.6078,disk0w,1979767705600,18869118,1163905040100
4.6078,disk5,38995399874560,78485824,628221574605167
4.6078,disk5w,225980416,35966,1254168700
4.6078,disk4,41453177385984,41574812,422402581110799
4.6078,disk4w,1447560398848,1495270,591099736239
4.6078,disk8,64361167222784,104429267,1011075855541901
4.6078,disk8w,4128768,601,984243925
4.6078,ram,66147631104,10907992064,279971
4.6078,cpu,14987987,21822343,520672412
4.6078,gpu,0,0,0
4.8100,disk0,913049100517376,2055158642,12708216057084458
4.8100,disk0w,1979767705600,18869118,1163905040100
4.8100,disk5,38995890108416,78486833,628236256258620
4.8100,disk5w,225980416,35966,1254168700
4.8100,disk4,41453789934592,41575406,422413063959929
4.8100,disk4w,1447560398848,1495270,591099736239
4.8100,disk8,64362368448512,104431258,1011104865978329
4.8100,disk8w,4128768,601,984243925
4.8100,ram,66147631104,10907992064,279971
4.8100,cpu,14987987,21822343,520672412
4.8100,gpu,0,0,0
5.0100,disk0,913050293125120,2055161478,12708235359524483
5.0100,disk0w,1979767705600,18869118,1163905040100
5.0100,disk5,38996596717568,78488283,628256975412529
5.0100,disk5w,225980416,35966,1254168700
5.0100,disk4,41454764684288,41576352,422429967290409
5.0100,disk4w,1447560398848,1495270,591099736239
5.0100,disk8,64363704834048,104433347,1011143216245978
5.0100,disk8w,4128768,601,984243925
5.0100,ram,66147631104,10907992064,279971
5.0100,cpu,14987987,21822343,520672412
5.0100,gpu,0,0,0
5.2100,disk0,913051258224640,2055163820,12708251042200085
5.2100,disk0w,1979767705600,18869118,1163905040100
5.2100,disk5,38997147744256,78489411,628273226386785
5.2100,disk5w,225980416,35966,1254168700
5.2100,disk4,41455482582016,41577048,422441552522890
5.2100,disk4w,1447560398848,1495270,591099736239
5.2100,disk8,64364947232768,104435392,1011180627343055
5.2100,disk8w,4128768,601,984243925
5.2100,ram,63622217728,12182716416,279971
5.2100,cpu,14988003,21822461,520674044
5.2100,gpu,8,0,0
5.4100,disk0,913052483895296,2055166453,12708270738943495
5.4100,disk0w,1979767705600,18869118,1163905040100
5.4100,disk5,38997956622336,78491070,628298460254071
5.4100,disk5w,225980416,35966,1254168700
5.4100,disk4,41456608539648,41578139,422464669156107
5.4100,disk4w,1447560398848,1495270,591099736239
5.4100,disk8,64365920880640,104437293,1011201084580670
5.4100,disk8w,4128768,601,984243925
5.4100,ram,63622217728,12182716416,279971
5.4100,cpu,14988003,21822461,520674044
5.4100,gpu,7,0,0
5.6100,disk0,913053423583232,2055168087,12708283800132814
5.6100,disk0w,1979767705600,18869118,1163905040100
5.6100,disk5,38998739900416,78492675,628323027741491
5.6100,disk5w,225980416,35966,1254168700
5.6100,disk4,41457666061312,41579167,422484694292007
5.6100,disk4w,1447560398848,1495270,591099736239
5.6100,disk8,64367136737280,104439466,1011236859040837
5.6100,disk8w,4128768,601,984243925
5.6100,ram,63622217728,12182716416,279971
5.6100,cpu,14988003,21822461,520674044
5.6100,gpu,0,0,0
5.8100,disk0,913054118428672,2055169738,12708295033771849
5.8100,disk0w,1979767705600,18869118,1163905040100
5.8100,disk5,38999639455744,78494528,628356429664370
5.8100,disk5w,225980416,35966,1254168700
5.8100,disk4,41458588447744,41580069,422502773931544
5.8100,disk4w,1447560398848,1495270,591099736239
5.8100,disk8,64367809497088,104440495,1011249290366042
5.8100,disk8w,4128768,601,984243925
5.8100,ram,63622217728,12182716416,279971
5.8100,cpu,14988003,21822461,520674044
5.8100,gpu,0,0,0
6.0021,disk0,913055183847424,2055171682,12708312030551307
6.0021,disk0w,1979767705600,18869118,1163905040100
6.0021,disk5,39000240257024,78495760,628374905879729
6.0021,disk5w,225980416,35966,1254168700
6.0021,disk4,41459316274176,41580776,422514586017096
6.0021,disk4w,1447560398848,1495270,591099736239
6.0021,disk8,64369121683456,104442935,1011286048264854
6.0021,disk8w,4128768,601,984243925
6.0021,ram,63622217728,12182716416,279971
6.0021,cpu,14988003,21822461,520674044
6.0021,gpu,10,0,0
6.2078,disk0,913056595034112,2055174139,12708335097603187
6.2078,disk0w,1979767705600,18869118,1163905040100
6.2078,disk5,39000877725696,78497064,628392127609431
6.2078,disk5w,225980416,35966,1254168700
6.2078,disk4,41460320662528,41581752,422531816250103
6.2078,disk4w,1447560398848,1495270,591099736239
6.2078,disk8,64370300495872,104444794,1011318884364905
6.2078,disk8w,4128768,601,984243925
6.2078,ram,60879060992,13853392896,279971
6.2078,cpu,14988020,21822595,520675824
6.2078,gpu,12,1,0
6.4100,disk0,913057494781952,2055182890,12708353882182401
6.4100,disk0w,1979767705600,18869118,1163905040100
6.4100,disk5,39001335855104,78497998,628404500869661
6.4100,disk5w,225980416,35966,1254168700
6.4100,disk4,41461009970176,41582421,422543777341627
6.4100,disk4w,1447560398848,1495270,591099736239
6.4100,disk8,64371673409536,104447200,1011355155319337
6.4100,disk8w,4128768,601,984243925
6.4100,ram,60879060992,13853392896,279971
6.4100,cpu,14988020,21822595,520675824
6.4100,gpu,0,0,0
6.6100,disk0,913058744823808,2055208054,12708382402272702
6.6100,disk0w,1979767705600,18869118,1163905040100
6.6100,disk5,39002239875072,78499853,628435122549659
6.6100,disk5w,225980416,35966,1254168700
6.6100,disk4,41461904110592,41583289,422559223370660
6.6100,disk4w,1447560398848,1495270,591099736239
6.6100,disk8,64372636895232,104448665,1011375449010767
6.6100,disk8w,4128768,601,984243925
6.6100,ram,60879060992,13853392896,279971
6.6100,cpu,14988020,21822595,520675824
6.6100,gpu,0,0,0
6.8085,disk0,913059944677376,2055251122,12708423395247831
6.8085,disk0w,1979767705600,18869118,1163905040100
6.8085,disk5,39002990983168,78501396,628460222066863
6.8085,disk5w,225980416,35966,1254168700
6.8085,disk4,41462659412992,41584025,422571472875623
6.8085,disk4w,1447560398848,1495270,591099736239
6.8085,disk8,64373492729856,104449914,1011394267849357
6.8085,disk8w,4128768,601,984243925
6.8085,ram,60879060992,13853392896,279971
6.8085,cpu,14988020,21822595,520675824
6.8085,gpu,12,3,0
7.0101,disk0,913061243191296,2055253274,12708445167080302
7.0101,disk0w,1979767705600,18869118,1163905040100
7.0101,disk5,39003499853824,78502440,628474398947977
7.0101,disk5w,225980416,35966,1254168700
7.0101,disk4,41463308661760,41584656,422581178579120
7.0101,disk4w,1447560398848,1495270,591099736239
7.0101,disk8,64374855755776,104452921,1011430810246676
7.0101,disk8w,4128768,601,984243925
7.0101,ram,60879060992,13853392896,279971
7.0101,cpu,14988020,21822595,520675824
7.0101,gpu,16,0,0
7.2100,disk0,913062541688832,2055255466,12708465806043183
7.2100,disk0w,1979767705600,18869118,1163905040100
7.2100,disk5,39004166649856,78503809,628492834302047
7.2100,disk5w,225980416,35966,1254168700
7.2100,disk4,41464227820544,41585546,422596452732820
7.2100,disk4w,1447560398848,1495270,591099736239
7.2100,disk8,64375988742144,104455315,1011464526109839
7.2100,disk8w,4128768,601,984243925
7.2100,ram,58988838912,14448672768,279971
7.2100,cpu,14988034,21822781,520677529
7.2100,gpu,16,0,0
7.4100,disk0,913063201521664,2055256548,12708474474276670
7.4100,disk0w,1979767705600,18869118,1163905040100
7.4100,disk5,39004666681344,78504831,628507294976412
7.4100,disk5w,225980416,35966,1254168700
7.4100,disk4,41465000817664,41586297,422611952458394
7.4100,disk4w,1447560398848,1495270,591099736239
7.4100,disk8,64377113106432,104457589,1011490397658942
7.4100,disk8w,4128768,601,984243925
7.4100,ram,58987937792,14448672768,279971
7.4100,cpu,14988034,21822781,520677540
7.4100,gpu,0,0,0
7.6100,disk0,913064594718720,2055258922,12708497269147882
7.6100,disk0w,1979767705600,18869118,1163905040100
7.6100,disk5,39005524883456,78506597,628534601498656
7.6100,disk5w,225980416,35966,1254168700
7.6100,disk4,41465753039872,41587025,422621638347276
7.6100,disk4w,1447560398848,1495270,591099736239
7.6100,disk8,64378026055680,104458655,1011507163280799
7.6100,disk8w,4128768,601,984243925
7.6100,ram,58987937792,14448672768,279971
7.6100,cpu,14988034,21822781,520677540
7.6100,gpu,17,0,0
7.8089,disk0,913065136877568,2055259869,12708504735399572
7.8089,disk0w,1979767705600,18869118,1163905040100
7.8089,disk5,39006156306432,78507894,628557209356061
7.8089,disk5w,225980416,35966,1254168700
7.8089,disk4,41466350629888,41587607,422632806260887
7.8089,disk4w,1447560398848,1495270,591099736239
7.8089,disk8,64379244009472,104461395,1011542551745458
7.8089,disk8w,4128768,601,984243925
7.8089,ram,58987937792,14448672768,279971
7.8089,cpu,14988034,21822781,520677540
7.8089,gpu,2,2,0
8.0100,disk0,913066807226368,2055263194,12708531800389616
8.0100,disk0w,1979767705600,18869118,1163905040100
8.0100,disk5,39007120406528,78509871,628587333042178
8.0100,disk5w,225980416,35966,1254168700
8.0100,disk4,41467380675584,41588608,422649188472841
8.0100,disk4w,1447560398848,1495270,591099736239
8.0100,disk8,64380235118592,104462905,1011561200832779
8.0100,disk8w,4128768,601,984243925
8.0100,ram,58987937792,14448672768,279971
8.0100,cpu,14988034,21822781,520677540
8.0100,gpu,12,0,0
8.2097,disk0,913068256100352,2055266194,12708556903918446
8.2097,disk0w,1979767705600,18869118,1163905040100
8.2097,disk5,39007630800896,78510918,628601213910325
8.2097,disk5w,225980416,35966,1254168700
8.2097,disk4,41467963929600,41589175,422656970144067
8.2097,disk4w,1447560398848,1495270,591099736239
8.2097,disk8,64381491083264,104465482,1011592984233277
8.2097,disk8w,4128768,601,984243925
8.2097,ram,58987937792,14448672768,279971
8.2097,cpu,14988034,21822781,520677540
8.2097,gpu,0,0,0
8.4046,disk0,913070244954112,2055269908,12708591744033209
8.4046,disk0w,1979767705600,18869118,1163905040100
8.4046,disk5,39008272709632,78512235,628618977500221
8.4046,disk5w,225980416,35966,1254168700
8.4046,disk4,41469064164352,41590246,422678082571880
8.4046,disk4w,1447560398848,1495270,591099736239
8.4046,disk8,64382355298304,104466943,1011610476003231
8.4046,disk8w,4128768,601,984243925
8.4046,ram,55618404352,16178937856,279971
8.4046,cpu,14988059,21822943,520679283
8.4046,gpu,19,0,0
8.6101,disk0,913071174959104,2055271657,12708605969246257
8.6101,disk0w,1979767705600,18869118,1163905040100
8.6101,disk5,39008869316608,78513459,628637557186584
8.6101,disk5w,225980416,35966,1254168700
8.6101,disk4,41469818696704,41590979,422691155148014
8.6101,disk4w,1447560398848,1495270,591099736239
8.6101,disk8,64383644882944,104469651,1011644258252514
8.6101,disk8w,4128768,601,984243925
8.6101,ram,55618404352,16178937856,279971
8.6101,cpu,14988059,21822943,520679283
8.6101,gpu,0,0,0
8.8101,disk0,913072362831872,2055274156,12708624785326490
8.8101,disk0w,1979767705600,18869118,1163905040100
8.8101,disk5,39009522292736,78514796,628655601128726
8.8101,disk5w,225980416,35966,1254168700
8.8101,disk4,41470896485376,41592024,422712890730625
8.8101,disk4w,1447560398848,1495270,591099736239
8.8101,disk8,64384615282688,104470993,1011664736247800
8.8101,disk8w,4128768,601,984243925
8.8101,ram,55618404352,16178937856,279971
8.8101,cpu,14988059,21822943,520679283
8.8101,gpu,17,1,0
9.0101,disk0,913073396416512,2055276183,12708641070339989
9.0101,disk0w,1979767705600,18869118,1163905040100
9.0101,disk5,39010077308928,78515931,628671965306011
9.0101,disk5w,225980416,35966,1254168700
9.0101,disk4,41471763084288,41592866,422729243861668
9.0101,disk4w,1447560398848,1495270,591099736239
9.0101,disk8,64385664219136,104473067,1011685947541478
9.0101,disk8w,4128768,601,984243925
9.0101,ram,55618404352,16178937856,279971
9.0101,cpu,14988059,21822943,520679283
9.0101,gpu,73,0,0
9.2039,disk0,913074599153664,2055278766,12708660659137213
9.2039,disk0w,1979773227008,18869215,1163909755447
9.2039,disk5,39010629810176,78517067,628687936920395
9.2039,disk5w,225980416,35966,1254168700
9.2039,disk4,41472530412544,41593610,422741971024008
9.2039,disk4w,1447560398848,1495270,591099736239
9.2039,disk8,64386738087936,104474441,1011714529765858
9.2039,disk8w,4128768,601,984243925
9.2039,ram,55618404352,16178937856,279971
9.2039,cpu,14988059,21822943,520679283
9.2039,gpu,0,0,0
9.4101,disk0,913076035588096,2055281976,12708684308044607
9.4101,disk0w,1979773227008,18869215,1163909755447
9.4101,disk5,39011325933568,78518496,628708271855421
9.4101,disk5w,225980416,35966,1254168700
9.4101,disk4,41473328149504,41594384,422754283909922
9.4101,disk4w,1447560398848,1495270,591099736239
9.4101,disk8,64387834816512,104475859,1011736095046868
9.4101,disk8w,4128768,601,984243925
9.4101,ram,53304508416,17499127808,279971
9.4101,cpu,14988099,21823075,520681039
9.4101,gpu,27,0,0
9.6101,disk0,913077351632896,2055284344,12708706388922731
9.6101,disk0w,1979773227008,18869215,1163909755447
9.6101,disk5,39011809671168,78519487,628721114415607
9.6101,disk5w,225980416,35966,1254168700
9.6101,disk4,41473935242240,41594975,422762562349057
9.6101,disk4w,1447560398848,1495270,591099736239
9.6101,disk8,64389262862336,104478784,1011782150780362
9.6101,disk8w,4128768,601,984243925
9.6101,ram,53304508416,17499127808,279971
9.6101,cpu,14988099,21823075,520681039
9.6101,gpu,0,0,0
9.8079,disk0,913078835204096,2055287092,12708729951060946
9.8079,disk0w,1979773227008,18869215,1163909755447
9.8079,disk5,39012489295872,78520881,628740292100698
9.8079,disk5w,225980416,35966,1254168700
9.8079,disk4,41474912646144,41595922,422778939529329
9.8079,disk4w,1447560398848,1495270,591099736239
9.8079,disk8,64390422808576,104480112,1011807998795894
9.8079,disk8w,4128768,601,984243925
9.8079,ram,53304508416,17499127808,279971
9.8079,cpu,14988099,21823075,520681039
9.8079,gpu,11,1,0
10.0100,disk0,913080264478720,2055289489,12708752227495681
10.0100,disk0w,1979773227008,18869215,1163909755447
10.0100,disk5,39013168240640,78522269,628759603174913
10.0100,disk5w,225980416,35966,1254168700
10.0100,disk4,41475559191552,41596550,422786833782874
10.0100,disk4w,1447560398848,1495270,591099736239
10.0100,disk8,64391794706432,104482908,1011843813980361
10.0100,disk8w,4128768,601,984243925
10.0100,ram,53304508416,17499127808,279971
10.0100,cpu,14988099,21823075,520681039
10.0100,gpu,0,0,0
10.2003,disk0,913081337368576,2055291289,12708768948656519
10.2003,disk0w,1979773227008,18869215,1163909755447
10.2003,disk5,39013844113408,78523659,628781366693479
10.2003,disk5w,225980416,35966,1254168700
10.2003,disk4,41476319572992,41597290,422800259365083
10.2003,disk4w,1447560398848,1495270,591099736239
10.2003,disk8,64392816044032,104484217,1011869101240830
10.2003,disk8w,4128768,601,984243925
10.2003,ram,53304508416,17499127808,279971
10.2003,cpu,14988099,21823075,520681039
10.2003,gpu,18,1,0
10.4101,disk0,913082492928000,2055292964,12708785417621811
10.4101,disk0w,1979773227008,18869215,1163909755447
10.4101,disk5,39014446692352,78524890,628797509683199
10.4101,disk5w,225980416,35966,1254168700
10.4101,disk4,41476927222784,41597880,422807637222548
10.4101,disk4w,1447560398848,1495270,591099736239
10.4101,disk8,64394110855168,104486916,1011901325935131
10.4101,disk8w,4128768,601,984243925
10.4101,ram,49806442496,19226542080,279971
10.4101,cpu,14988132,21823214,520682715
10.4101,gpu,0,0,0
10.6071,disk0,913083647250432,2055294695,12708803027483428
10.6071,disk0w,1979773243392,18869216,1163909777155
10.6071,disk5,39015298955264,78526645,628827503226018
10.6071,disk5w,225980416,35966,1254168700
10.6071,disk4,41477720208384,41598650,422820867632994
10.6071,disk4w,1447560398848,1495270,591099736239
10.6071,disk8,64395169105920,104488384,1011925249925974
10.6071,disk8w,4128768,601,984243925
10.6071,ram,49718984704,19197624320,279971
10.6071,cpu,14988132,21823218,520682791
10.6071,gpu,11,0,0
10.8101,disk0,913084739031040,2055296289,12708819818971615
10.8101,disk0w,1979773243392,18869216,1163909777155
10.8101,disk5,39016028600320,78528143,628852659953723
10.8101,disk5w,225980416,35966,1254168700
10.8101,disk4,41478392689664,41599302,422831904914158
10.8101,disk4w,1447560398848,1495270,591099736239
10.8101,disk8,64396199659520,104490549,1011946748918987
10.8101,disk8w,4128768,601,984243925
10.8101,ram,49718984704,19197624320,279971
10.8101,cpu,14988132,21823218,520682791
10.8101,gpu,86,1,0
11.0101,disk0,913085786066944,2055297585,12708835580712585
11.0101,disk0w,1979773243392,18869216,1163909777155
11.0101,disk5,39016730032128,78529575,628873213170731
11.0101,disk5w,225980416,35966,1254168700
11.0101,disk4,41479433892864,41600313,422850912090671
11.0101,disk4w,1447560398848,1495270,591099736239
11.0101,disk8,64397319288832,104491854,1011970732479115
11.0101,disk8w,4128768,601,984243925
11.0101,ram,49718984704,19197624320,279971
11.0101,cpu,14988132,21823218,520682791
11.0101,gpu,0,0,0
11.2101,disk0,913086902652928,2055298987,12708859627778948
