t_s,dev,v1,v2,v3
5.6050,gpu,0,0,0
5.8050,disk0,949318038749184,2142828086,12979141382043216
5.8050,disk0w,2193184813056,19845923,1288605287030
5.8050,disk4,10896431720448,21943408,118451136131412
5.8050,disk4w,2195456,171,27582691
5.8050,disk8,9960295852032,10084985,72432613498262
5.8050,disk8w,362770432,47529,3120315382
5.8050,disk6,18856064071680,30626817,244733051750087
5.8050,disk6w,491520,70,201274851
5.8050,ram,46382923776,14082637824,285198
5.8050,cpu,15888295,22817549,544572266
5.8050,gpu,0,0,0
6.0051,disk0,949318898565120,2142836366,12979158390091782
6.0051,disk0w,2193184813056,19845923,1288605287030
6.0051,disk4,10897049651200,21944680,118470558507785
6.0051,disk4w,2195456,171,27582691
6.0051,disk8,9961058707456,10085725,72445989766775
6.0051,disk8w,362770432,47529,3120315382
6.0051,disk6,18857210443776,30628768,244762365711883
6.0051,disk6w,491520,70,201274851
6.0051,ram,46386200576,14082637824,285198
6.0051,cpu,15888295,22817549,544572266
6.0051,gpu,0,0,0
6.2051,disk0,949320327053312,2142854689,12979188803982784
6.2051,disk0w,2193184813056,19845923,1288605287030
6.2051,disk4,10897696319488,21946004,118488389277547
6.2051,disk4w,2195456,171,27582691
6.2051,disk8,9961863276544,10086507,72457987108417
6.2051,disk8w,362770432,47529,3120315382
6.2051,disk6,18858536294400,30630956,244799729124703
6.2051,disk6w,491520,70,201274851
6.2051,ram,46386200576,14082637824,285198
6.2051,cpu,15888295,22817549,544572266
6.2051,gpu,0,0,0
6.4051,disk0,949321754689536,2142874587,12979221402801128
6.4051,disk0w,2193184813056,19845923,1288605287030
6.4051,disk4,10898311268352,21947261,118505176940628
6.4051,disk4w,2195456,171,27582691
6.4051,disk8,9962772113408,10087389,72472561659878
6.4051,disk8w,362770432,47529,3120315382
6.4051,disk6,18859533637632,30632325,244822511014291
6.4051,disk6w,491520,70,201274851
6.4051,ram,46386200576,14082637824,285198
6.4051,cpu,15888295,22817549,544572266
6.4051,gpu,0,0,0
6.6051,disk0,949322864488448,2142904858,12979253972858529
6.6051,disk0w,2193184813056,19845923,1288605287030
6.6051,disk4,10898944755712,21948564,118525046079802
6.6051,disk4w,2195456,171,27582691
6.6051,disk8,9963339851776,10087940,72480046507978
6.6051,disk8w,362770432,47529,3120315382
6.6051,disk6,18860528769024,30634125,244843852360911
6.6051,disk6w,491520,70,201274851
6.6051,ram,46386200576,14082637824,285198
6.6051,cpu,15888295,22817549,544572266
6.6051,gpu,0,0,0
6.8051,disk0,949324422352896,2142907352,12979279417689286
6.8051,disk0w,2193184813056,19845923,1288605287030
6.8051,disk4,10899752536064,21950217,118550005986415
6.8051,disk4w,2195456,171,27582691
6.8051,disk8,9964129478656,10088709,72491195589230
6.8051,disk8w,362770432,47529,3120315382
6.8051,disk6,18861722433536,30636802,244878749501681
6.8051,disk6w,491520,70,201274851
6.8051,ram,44495339520,14700003328,285198
6.8051,cpu,15888337,22817752,544573797
6.8051,gpu,0,0,0
7.0051,disk0,949325654503424,2142909371,12979299770010359
7.0051,disk0w,2193184813056,19845923,1288605287030
7.0051,disk4,10900436273152,21951624,118572497697842
7.0051,disk4w,2195456,171,27582691
7.0051,disk8,9964831369216,10089392,72502832287419
7.0051,disk8w,362770432,47529,3120315382
7.0051,disk6,18862755690496,30639187,244907616391777
7.0051,disk6w,491520,70,201274851
7.0051,ram,44496011264,14700003328,285198
7.0051,cpu,15888337,22817752,544573797
7.0051,gpu,0,0,0
7.2051,disk0,949326939484160,2142911679,12979320250443017
7.2051,disk0w,2193184829440,19845927,1288605365361
7.2051,disk4,10901201610752,21953191,118595509747740
7.2051,disk4w,2195456,171,27582691
7.2051,disk8,9965907027968,10090434,72523408090479
7.2051,disk8w,362770432,47529,3120315382
7.2051,disk6,18863944443904,30641143,244934791809451
7.2051,disk6w,491520,70,201274851
7.2051,ram,44496011264,14700003328,285198
7.2051,cpu,15888337,22817752,544573797
7.2051,gpu,0,0,0
7.4051,disk0,949328391892992,2142914204,12979343815977878
7.4051,disk0w,2193184829440,19845927,1288605365361
7.4051,disk4,10902123595776,21955081,118626150813052
7.4051,disk4w,2195456,171,27582691
7.4051,disk8,9966963140608,10091459,72542385077061
7.4051,disk8w,362770432,47529,3120315382
7.4051,disk6,18864779995136,30642141,244949852945648
7.4051,disk6w,491520,70,201274851
7.4051,ram,44496011264,14700003328,285198
7.4051,cpu,15888337,22817752,544573797
7.4051,gpu,0,0,0
7.6051,disk0,949329387220992,2142915918,12979359220811565
7.6051,disk0w,2193184829440,19845927,1288605365361
7.6051,disk4,10902840248320,21956562,118650314089613
7.6051,disk4w,2195456,171,27582691
7.6051,disk8,9967603836928,10092081,72552466191240
7.6051,disk8w,362770432,47529,3120315382
7.6051,disk6,18865939458048,30644518,244981805934169
7.6051,disk6w,491520,70,201274851
7.6051,ram,44496011264,14700003328,285198
7.6051,cpu,15888337,22817752,544573797
7.6051,gpu,0,0,0
7.8051,disk0,949330901151744,2142918512,12979383212130823
7.8051,disk0w,2193184829440,19845927,1288605365361
7.8051,disk4,10903542138880,21958004,118670329957757
7.8051,disk4w,2195456,171,27582691
7.8051,disk8,9968586483712,10093036,72569175059632
7.8051,disk8w,362770432,47529,3120315382
7.8051,disk6,18867105728512,30646436,245014556970241
7.8051,disk6w,491520,70,201274851
7.8051,ram,41744695296,16452993024,285198
7.8051,cpu,15888390,22817907,544575353
7.8051,gpu,0,0,0
8.0017,disk0,949332228730880,2142921232,12979406117552047
8.0017,disk0w,2193184829440,19845927,1288605365361
8.0017,disk4,10903897802752,21958733,118677515621260
8.0017,disk4w,2195456,171,27582691
8.0017,disk8,9969119193088,10093554,72576370121917
8.0017,disk8w,362770432,47529,3120315382
8.0017,disk6,18868125337600,30648252,245037019209065
8.0017,disk6w,491520,70,201274851
8.0017,ram,41745891328,16452993024,285198
8.0017,cpu,15888390,22817907,544575353
8.0017,gpu,100,2,0
8.2039,disk0,949334252204032,2142924938,12979440015525771
8.2039,disk0w,2193184829440,19845927,1288605365361
8.2039,disk4,10904764516352,21960505,118702319316161
8.2039,disk4w,2195456,171,27582691
8.2039,disk8,9970347108352,10094747,72598097962807
8.2039,disk8w,362770432,47529,3120315382
8.2039,disk6,18869434312704,30650759,245071736996646
8.2039,disk6w,491520,70,201274851
8.2039,ram,41745891328,16452993024,285198
8.2039,cpu,15888390,22817907,544575353
8.2039,gpu,0,0,0
8.4045,disk0,949335814385664,2142927781,12979465621941630
8.4045,disk0w,2193184829440,19845927,1288605365361
8.4045,disk4,10905472337920,21961965,118722621361537
8.4045,disk4w,2195456,171,27582691
8.4045,disk8,9971481782272,10095850,72620109150966
8.4045,disk8w,362770432,47529,3120315382
8.4045,disk6,18870213421056,30651806,245085340211662
8.4045,disk6w,491520,70,201274851
8.4045,ram,41745891328,16452993024,285198
8.4045,cpu,15888390,22817907,544575353
8.4045,gpu,0,0,0
8.6051,disk0,949336993935360,2142930191,12979483887477256
8.6051,disk0w,2193184829440,19845927,1288605365361
8.6051,disk4,10906222757888,21963503,118745585891014
8.6051,disk4w,2195456,171,27582691
8.6051,disk8,9972314400768,10096657,72633085497239
8.6051,disk8w,362770432,47529,3120315382
8.6051,disk6,18871630309376,30654696,245125644926576
8.6051,disk6w,491520,70,201274851
8.6051,ram,41745891328,16452993024,285198
8.6051,cpu,15888390,22817907,544575353
8.6051,gpu,0,0,0
8.8039,disk0,949338867609600,2142933912,12979516229802253
8.8039,disk0w,2193184829440,19845927,1288605365361
8.8039,disk4,10906943047680,21964979,118765983167688
8.8039,disk4w,2195456,171,27582691
8.8039,disk8,9973271603200,10097585,72647801253464
8.8039,disk8w,362770432,47529,3120315382
8.8039,disk6,18872814143488,30656087,245152299548364
8.8039,disk6w,491520,70,201274851
8.8039,ram,39874723840,17079009280,285198
8.8039,cpu,15888435,22818063,544576949
8.8039,gpu,0,0,0
9.0007,disk0,949339744972800,2142935619,12979529856084777
9.0007,disk0w,2193184829440,19845927,1288605365361
9.0007,disk4,10907525367808,21966180,118784991446708
9.0007,disk4w,2195456,171,27582691
9.0007,disk8,9973868210176,10098164,72656443037856
9.0007,disk8w,362770432,47529,3120315382
9.0007,disk6,18873889900544,30658256,245178220603224
9.0007,disk6w,491520,70,201274851
9.0007,ram,39874723840,17079009280,285198
9.0007,cpu,15888437,22818071,544577015
9.0007,gpu,0,0,0
9.2050,disk0,949341790187520,2142939647,12979563432871280
9.2050,disk0w,2193184829440,19845927,1288605365361
9.2050,disk4,10908217657344,21967592,118801823380280
9.2050,disk4w,2195456,171,27582691
9.2050,disk8,9974950127616,10099213,72673187167384
9.2050,disk8w,362770432,47529,3120315382
9.2050,disk6,18875175729152,30659717,245203279979340
9.2050,disk6w,491520,70,201274851
9.2050,ram,39874723840,17079009280,285198
9.2050,cpu,15888437,22818071,544577015
9.2050,gpu,0,0,0
9.4032,disk0,949343149142016,2142942232,12979584436915462
9.4032,disk0w,2193184829440,19845927,1288605365361
9.4032,disk4,10908718581760,21968627,118813156194337
9.4032,disk4w,2195456,171,27582691
9.4032,disk8,9975956334592,10100191,72691719229920
9.4032,disk8w,362770432,47529,3120315382
9.4032,disk6,18876028434432,30660699,245220719702646
9.4032,disk6w,491520,70,201274851
9.4032,ram,39874723840,17079009280,285198
9.4032,cpu,15888437,22818071,544577015
9.4032,gpu,0,0,0
9.6037,disk0,949344377450496,2142944220,12979604386417395
9.6037,disk0w,2193184829440,19845927,1288605365361
9.6037,disk4,10909157263360,21969527,118824346534465
9.6037,disk4w,2195456,171,27582691
9.6037,disk8,9976676542464,10100890,72703864186973
9.6037,disk8w,362770432,47529,3120315382
9.6037,disk6,18877443012608,30663711,245262238345837
9.6037,disk6w,491520,70,201274851
9.6037,ram,39874723840,17079009280,285198
9.6037,cpu,15888437,22818071,544577015
9.6037,gpu,0,0,0
9.8051,disk0,949345776951296,2142946408,12979625329444389
9.8051,disk0w,2193184829440,19845927,1288605365361
9.8051,disk4,10909558769664,21970346,118832090854690
9.8051,disk4w,2195456,171,27582691
9.8051,disk8,9977449555968,10101641,72715488256848
9.8051,disk8w,362770432,47529,3120315382
9.8051,disk6,18878591621120,30664988,245288453089804
9.8051,disk6w,491520,70,201274851
9.8051,ram,37111087104,18799460352,285198
9.8051,cpu,15888485,22818216,544578534
9.8051,gpu,0,0,0
10.0051,disk0,949347089244160,2142948855,12979646972670290
10.0051,disk0w,2193184829440,19845927,1288605365361
10.0051,disk4,10910124738560,21971511,118847412145421
10.0051,disk4w,2195456,171,27582691
10.0051,disk8,9978075916288,10102252,72724036623312
10.0051,disk8w,362770432,47529,3120315382
10.0051,disk6,18879635511296,30666866,245310427061733
10.0051,disk6w,491520,70,201274851
10.0051,ram,37111087104,18799460352,285198
10.0051,cpu,15888485,22818216,544578534
10.0051,gpu,0,0,0
10.2039,disk0,949348772421632,2142951443,12979673732590844
10.2039,disk0w,2193184829440,19845927,1288605365361
10.2039,disk4,10910915422208,21973132,118870070127535
10.2039,disk4w,2195456,171,27582691
10.2039,disk8,9979053320192,10103202,72738614961150
10.2039,disk8w,362770432,47529,3120315382
10.2039,disk6,18881029396480,30669037,245352694017720
10.2039,disk6w,491520,70,201274851
10.2039,ram,37111087104,18799460352,285198
10.2039,cpu,15888485,22818216,544578534
10.2039,gpu,0,0,0
10.4051,disk0,949350238265344,2142953597,12979696384519829
10.4051,disk0w,2193184829440,19845927,1288605365361
10.4051,disk4,10911543691264,21974424,118887217393100
10.4051,disk4w,2195456,171,27582691
10.4051,disk8,9980272961536,10104385,72762247214085
10.4051,disk8w,362770432,47529,3120315382
10.4051,disk6,18882086303744,30670214,245372922209234
10.4051,disk6w,491520,70,201274851
10.4051,ram,37111087104,18799460352,285198
10.4051,cpu,15888485,22818216,544578534
10.4051,gpu,0,0,0
10.6051,disk0,949351360765952,2142955105,12979711645201184
10.6051,disk0w,2193184829440,19845927,1288605365361
10.6051,disk4,10912103311360,21975569,118901514856846
10.6051,disk4w,2195456,171,27582691
10.6051,disk8,9980951816192,10105049,72771365851311
10.6051,disk8w,362770432,47529,3120315382
10.6051,disk6,18883342284800,30673217,245407379167166
10.6051,disk6w,491520,70,201274851
10.6051,ram,37111087104,18799460352,285198
10.6051,cpu,15888485,22818216,544578534
10.6051,gpu,0,0,0
10.8051,disk0,949352966037504,2142957039,12979735118714467
10.8051,disk0w,2193184829440,19845927,1288605365361
10.8051,disk4,10912746932224,21976896,118918764361079
10.8051,disk4w,2195456,171,27582691
10.8051,disk8,9982114162688,10106177,72793573428175
10.8051,disk8w,362770432,47529,3120315382
10.8051,disk6,18884494596096,30674458,245429851573229
10.8051,disk6w,491520,70,201274851
10.8051,ram,35239395328,19433177088,285198
10.8051,cpu,15888536,22818381,544580101
10.8051,gpu,0,0,0
11.0051,disk0,949354081116160,2142958587,12979752093110001
11.0051,disk0w,2193184829440,19845927,1288605365361
11.0051,disk4,10913465051136,21978368,118942617537779
11.0051,disk4w,2195456,171,27582691
11.0051,disk8,9982808041472,10106852,72804185891571
11.0051,disk8w,362770432,47529,3120315382
11.0051,disk6,18885509421056,30676594,245452290793609
11.0051,disk6w,491520,70,201274851
11.0051,ram,35239395328,19433177088,285198
11.0051,cpu,15888536,22818381,544580101
11.0051,gpu,0,0,0
11.2048,disk0,949355399602176,2142960018,12979769017929603
11.2048,disk0w,2193190539264,19846035,1288607699450
11.2048,disk4,10914276435968,21980032,118967543634060
11.2048,disk4w,2195456,171,27582691
11.2048,disk8,9983910275072,10107921,72825351862168
11.2048,disk8w,362770432,47529,3120315382
11.2048,disk6,18886686541824,30678096,245479119945326
11.2048,disk6w,491520,70,201274851
11.2048,ram,35239395328,19433177088,285198
11.2048,cpu,15888536,22818381,544580101
11.2048,gpu,0,0,0
11.4040,disk0,949357029056512,2142961950,12979793476234300
11.4040,disk0w,2193190539264,19846035,1288607699450
11.4040,disk4,10914930313216,21981376,118985359914022
11.4040,disk4w,2195456,171,27582691
11.4040,disk8,9984993175552,10108976,72845879870275
11.4040,disk8w,362770432,47529,3120315382
11.4040,disk6,18887566297088,30679082,245494118707946
11.4040,disk6w,491520,70,201274851
